id,phrase,source,corpus_role,primary_confidence,display_recommendation,world_theme,research_package_cluster,research_package_availability,research_package_sensitivity,source_claim_rule,method_mention_type,method_claim_status,method_claim_reason,candidate_method_dependency,historical_method_convention,numeric_word_category,numeric_word_value,numeric_instruction_suffix,landmark_target_flag,year_hebrew,year_gregorian,yeartime_category,temporal_expression_flag,normalization_state,duplicate_flag,garbage_broken_flag,ambiguity_unresolved_flag,conflict_detail
4f0ad67b-dd98-4ecf-9b42-22c6d7591aeb,יחיד בעולם ושמו י הוה,excel_import,research_vocabulary,low,eligible via existing lens (per corpus_role),,,,,unverified_general_candidate,,,,,,,,,,,,,,false,,,,
4f11a80b-2f49-4364-a976-1ba68287844b,אנחנו חפצים בבית המקדש השלישי בציון,excel_import,research_vocabulary,low,eligible via existing lens (per corpus_role),,,,,unverified_general_candidate,,,,,,,,,,,,,,false,,,,
4f71a4f8-4480-436e-9829-1ee78e160594,לי דרגת 11111 מאליהו הנביא - ריבוע,excel_import,personal_or_restricted,medium,hold/restrict,,messianic_claim_linked,internal_only,personal_claim,messianic_self_identification_cluster,research_instruction,no_claimed_value,research_instruction,no,,,,,,,,,,false,,,,
4f728165-31b9-49b9-8c73-75d8087d98f9,הוא יהיה משיח יהוה האמיתי,excel_import,thematic_corpus,medium,eligible via existing lens (per corpus_role),,none,deep_research,normal,thematic_category_unverified,,,,,,,,,,,,,,false,,,,
4f9c110d-9053-48a1-81c1-aedfdf8d26e1,זהו הזמן המסוגל מאוד לתיקון העולם,excel_import,research_vocabulary,low,eligible via existing lens (per corpus_role),,,,,unverified_general_candidate,,,,,,,,,,,,,,false,,,,
4fb0f03b-b754-464e-affe-d8ce80a77b1a,תביא מלך אמיתי בימינו,excel_import,research_package,medium,eligible via existing lens (per corpus_role),,,,,verified_multi_method_documented,,,,,,,,,,,,,,true,,,,
4fb110a4-e67f-4551-8155-5e881ed5a528,כי בא כי בא לשפוט,excel_import,research_vocabulary,low,eligible via existing lens (per corpus_role),,,,,unverified_general_candidate,,,,,,,,,,,,,,false,,,,
4fc20cbf-551d-4a83-92bc-1bf4cb6f85b0,החלום על ירון,excel_import,research_vocabulary,medium,eligible via existing lens (per corpus_role),,,,,verified_general_no_extra_notes,,,,,,,,,,,,,,true,,,,
4fc4f6c5-7175-4009-a254-330d9c36bab4,בית מקדש שלישי,excel_import,research_package,medium,eligible via existing lens (per corpus_role),,,,,verified_multi_method_documented,,,,,,,,,,,,,,true,,,,
4fec8836-0bfc-4aca-a8f2-dcab3be9fa90,גילוי אליהו בעתה,excel_import,research_vocabulary,medium,eligible via existing lens (per corpus_role),,,,,verified_general_no_extra_notes,,,,,,,,,,,,,,true,,,,
50097116-f8fb-4166-9a6f-134fa7c83f06,שלמה יהודה משיחי 3580,excel_import,archival_raw,medium,eligible via existing lens (per corpus_role),,none,deep_research,normal,raw_unparsed_formula_dump,,,,,,,,,,,,,,false,,,,
502c0eba-14d9-444a-a270-bf95ac4c24f6,מיהו עבד נאמן ∆,excel_import,thematic_corpus,low,eligible via existing lens (per corpus_role),,,,,unverified_general_candidate,,,,,,,,,,,,,,false,,,,
503ad9e6-dadf-423d-8a7f-3f5052b687af,איראן תחרב בימינו,excel_import,research_package,medium,eligible via existing lens (per corpus_role),,,,,verified_multi_method_documented,,,,,,,,,,,,,,true,,,,
504920f2-38d5-4a95-a65f-e8b424faf57e,לָמָה הֲרֵעֹתָה לָעָם הַזֶּה,excel_import,research_vocabulary,medium,eligible via existing lens (per corpus_role),,,,,verified_general_no_extra_notes,,,,,,,,,,,,,,true,,,,
50520548-2d41-4a70-a2af-e1ad504eba78,צאט גרוק וגי פי טי 3137 1237 2600 - אצילות 537,excel_import,numeric_word_construct,medium,eligible via existing lens (per corpus_role),,,,,raw_unparsed_formula_dump,,,,,,,,,,,,,,false,,,,
5052cd92-0480-4b2d-9aff-226371dadf8a,בראשית ישראל,excel_import,research_vocabulary,medium,eligible via existing lens (per corpus_role),,,,,verified_general_no_extra_notes,,,,,,,,,,,,,,true,,,,
50584271-f711-4798-b768-21e3f033034c,יהוה יחזיר שכינתו,excel_import,thematic_corpus,high,eligible via existing lens (per corpus_role),,,,,thematic_category_verified,,,,,,,,,,,,,,true,,,,
505a1c8a-120e-43d7-8cfd-7e1e9e2c17d8,איום אטום אירני על ישראל אמיתי,excel_import,research_vocabulary,low,eligible via existing lens (per corpus_role),,,,,unverified_general_candidate,,,,,,,,,,,,,,false,,,,
5066799e-0f09-4783-adbe-7f2af0373553,לי דרגת המשיח ה11111,excel_import,personal_or_restricted,medium,hold/restrict,,messianic_claim_linked,internal_only,personal_claim,messianic_self_identification_cluster,,,,,,,,,,,,,,false,,,,
506a02be-e9b7-44c6-b050-6f4a91a30b71,האספו ואגידה לכם ביאת הגאל,excel_import,research_vocabulary,low,eligible via existing lens (per corpus_role),,,,,unverified_general_candidate,,,,,,,,,,,,,,false,,,,
508797b1-8538-486b-95e3-1a26368b3c3f,מתי הוא ימשח למלך המשיח,excel_import,thematic_corpus,medium,eligible via existing lens (per corpus_role),,none,deep_research,normal,thematic_category_unverified,,,,,,,,,,,,,,false,,,,
508dbe32-5d5d-431d-a129-1c50a7764258,קונדליני הר אדר,excel_import,research_package,medium,eligible via existing lens (per corpus_role),,,,,verified_multi_method_documented,,,,,,,,,,,,,,true,,,,
508f9222-2068-4714-99d4-ab32263d0c48,מלך המשיח הגיע,excel_import,thematic_corpus,high,eligible via existing lens (per corpus_role),,none,public_expanded,normal,thematic_category_verified,,,,,,,,,,,,,,true,,,,
509b1e3b-1b9d-46b9-8bc0-2796d1a90c3d,אליהו הנביא ימשח את 717- ריבוע,excel_import,research_vocabulary,low,eligible via existing lens (per corpus_role),,,,,unverified_general_candidate,multi_method_instruction,unresolved_mismatch,insufficient_context,no,,,,,,,,,,false,,,,
509ed6d4-161f-44e9-b972-6aa58a6d38b4,המשיח ישלים המקדש,excel_import,thematic_corpus,high,eligible via existing lens (per corpus_role),,none,public_expanded,normal,thematic_category_verified,,,,,,,,,,,,,,true,,,,
50abe4db-0bf6-4a67-8a0b-49de684a11f5,מלחמת עולם נוראית 1358 מסתתר,excel_import,numeric_word_construct,medium,eligible via existing lens (per corpus_role),,,,,raw_unparsed_formula_dump,multi_method_instruction,unresolved_mismatch,method_alias_issue,no,,,,,,,,,,false,,,,
50b1eb1d-8748-4283-a34e-07e1cf8d3bfd,ביאת המשיח בשנה הנוכחית,excel_import,thematic_corpus,high,eligible via existing lens (per corpus_role),,none,public_expanded,normal,thematic_category_verified,,,,,,,,,,,,,,true,,,,
50b2e976-17b1-4d36-a9b4-e9d9ff0445f5,המשיח בכסא ממלכתו עד עולם,excel_import,thematic_corpus,low,eligible via existing lens (per corpus_role),,none,deep_research,normal,thematic_category_unverified,,,,,,,,,,,,,,false,,,,
50cbb63a-0326-42f8-8cd6-3eec6d9f3c31,אליהו יבשר למשיח ר ישרפוך,excel_import,thematic_corpus,low,eligible via existing lens (per corpus_role),,none,deep_research,normal,thematic_category_unverified,,,,,,,,,,,,,,false,,,,
50d130f9-34e8-49b4-b4a6-41f37e5423dd,גלוי גדול למשיח יהוה,excel_import,thematic_corpus,high,eligible via existing lens (per corpus_role),,none,public_expanded,normal,thematic_category_verified,research_instruction,no_claimed_value,research_instruction,no,,,,,,,,,,true,,,,
50d78456-f997-4acb-b279-987d43f187e9,אלף חמש מאות ושש,excel_import,numeric_word_construct,medium,eligible via existing lens (per corpus_role),,,,,spelled_out_number_construct,,,,,,numeric_quantity,1506,,,,,,,true,,,,
50ddc510-7632-4192-bc48-9e4e5db405d1,הנחש בזמן הזה נשיא ארהב,excel_import,research_vocabulary,low,eligible via existing lens (per corpus_role),,,,,unverified_general_candidate,,,,,,,,,,,,,,false,,,,
51048473-6cdb-4a76-aba6-990943c05e00,רוחו של המשיח,excel_import,thematic_corpus,high,eligible via existing lens (per corpus_role),,none,public_expanded,normal,thematic_category_verified,,,,,,,,,,,,,,true,,,,
51269ba1-ed6e-45db-9a5c-a7b8ccbdbfb5,יבא עמלק צורר ישראל,excel_import,research_vocabulary,medium,eligible via existing lens (per corpus_role),,,,,verified_general_no_extra_notes,,,,,,,,,,,,,,true,,,,
512927ed-390b-4524-b44a-a13a60cadea2,התגלות המשיח האמיתי,excel_import,thematic_corpus,high,eligible via existing lens (per corpus_role),,none,public_expanded,normal,thematic_category_verified,,,,,,,,,,,,,,true,,,,
5135c9d6-faac-49a4-886d-8cea545fb82c,מלכותך בשנה הזאת,excel_import,research_package,medium,eligible via existing lens (per corpus_role),,,,,verified_multi_method_documented,,,,,,,,,,,,,,true,,,,
513d9ba8-f1a7-4d7a-baea-f69605b25ee7,משיח יהוה יעזר בדלוגי האותיות,excel_import,thematic_corpus,low,eligible via existing lens (per corpus_role),,none,deep_research,normal,thematic_category_unverified,,,,,,,,,,,,,,false,,,,
513e41dc-31ef-48bc-904e-dfbaab539bab,יהוה ישמח בעתה,excel_import,thematic_corpus,high,eligible via existing lens (per corpus_role),,,,,thematic_category_verified,,,,,,,,,,,,,,true,,,,
514b391e-8f23-44b5-a2e0-75bb9a719429,מה שמו האמיתי של המשיח האחרון,excel_import,thematic_corpus,medium,eligible via existing lens (per corpus_role),,none,deep_research,normal,thematic_category_unverified,,,,,,,,,,,,,,false,,,,
5165f00e-5608-4dcc-8f62-ff9e9ec60ed4,אתה תהלל אותי,excel_import,research_package,medium,eligible via existing lens (per corpus_role),,,,,verified_multi_method_documented,,,,,,,,,,,,,,true,,,,
516c9ab7-cae2-4508-b2d7-4df71340f3bc,רמה קרני ביהוה,excel_import,thematic_corpus,high,eligible via existing lens (per corpus_role),,,,,thematic_category_verified,,,,,,,,,,,,,,true,,,,
518f0a23-e025-4143-8f0c-e05c23d03e7a,הוא עבד יהוה הנאמן בימינו,excel_import,thematic_corpus,medium,eligible via existing lens (per corpus_role),,,,,thematic_category_unverified,,,,,,,,,,,,,,false,,,,
51997e66-6021-42c1-b991-5fd807723be9,כֹּה אָמַר יְהוָה קְדוֹשׁ יִשְׂרָאֵל וְיֹצְרוֹ הָאֹתִיּוֹת שְׁאָלוּנִי עַל בָּנַי וְעַל פֹּעַל יָדַי תְּצַוֻּנִי לי סודות הגאולה האמתית השלמה -לפני,excel_import,archival_raw,medium,eligible via existing lens (per corpus_role),,none,deep_research,normal,verse_plus_annotation_raw_dump,lexical_use,not_a_method_claim,lexical_use,no,,,,,,,,,,false,,,,
519db5e1-ddeb-4f2d-bab9-ca991bfd1555,ישלחני במועדו משולש,excel_import,research_vocabulary,medium,eligible via existing lens (per corpus_role),,,,,verified_general_no_extra_notes,research_instruction,no_claimed_value,research_instruction,no,,,,,,,,,,true,,,,
51b2e61d-fd2b-4082-8caf-44451b77989e,אקבל רוח חכמה כשלמה בעשירי בטבת,excel_import,personal_or_restricted,low,hold/restrict,,,,,unverified_general_candidate,,,,,,,,,,,,,,false,,,, [RESOLVED: deterministic_rule]
51ce882a-e2c0-4a90-bc46-a8d5522ad91c,יהו'ה מלך יהו'ה מלך יהו'ה ימלך לעלם ועד,excel_import,thematic_corpus,low,eligible via existing lens (per corpus_role),,,,,unverified_general_candidate,,,,,,,,,,,,,,false,,,,
51dcfaa3-ea6e-4a4b-9402-fc45d05adc08,גאולת ישראל השלמה בימינו,excel_import,research_package,medium,eligible via existing lens (per corpus_role),,,,,verified_multi_method_documented,,,,,,,,,,,,,,true,,,,
51e18197-dc2d-4875-af3c-d1b30fd5b25b,משיח יהוה האחרון בואו ב776,excel_import,archival_raw,medium,eligible via existing lens (per corpus_role),,none,deep_research,normal,raw_unparsed_formula_dump,,,,,,,,,,,,,,false,,,,
521d8150-099c-4905-8f06-8d83bcba605b,אשיש בך לעולם ועד,excel_import,research_package,medium,eligible via existing lens (per corpus_role),,,,,verified_multi_method_documented,,,,,,,,,,,,,,true,,,,
52391167-48e7-4b14-8083-23e9ea6de461,אתה תושיע את עמי,excel_import,research_package,medium,eligible via existing lens (per corpus_role),,,,,verified_multi_method_documented,,,,,,,,,,,,,,true,,,,
523a577e-0b65-4dc6-a093-d88b568f8085,בית המקדש המקדש ירד ב2016 - סת,excel_import,numeric_word_construct,medium,eligible via existing lens (per corpus_role),,,,,raw_unparsed_formula_dump,candidate_method,candidate_pending,"candidate_method:ס""ת (סת)",yes,,,,,,,2016,year_in_phrase,yes,false,,,,
523b308b-d2b7-4f46-80db-aa960246ef2f,זרע העמלק ימחה מהעולם,excel_import,research_vocabulary,medium,eligible via existing lens (per corpus_role),,,,,verified_general_no_extra_notes,,,,,,,,,,,,,,true,,,,
5246e8c3-fa73-4c95-89a0-bb1cf946c213,כאן משיח ואליהו,excel_import,thematic_corpus,high,eligible via existing lens (per corpus_role),,none,public_expanded,normal,thematic_category_verified,,,,,,,,,,,,,,true,,,,
524e8391-c6a3-4989-bb05-8fce216a2600,בן דוד מסתתר בימינו,excel_import,research_package,medium,eligible via existing lens (per corpus_role),,,,,verified_multi_method_documented,research_instruction,no_claimed_value,research_instruction,no,,,,,,,,,,true,,,,
525ce62e-de66-4139-8c37-04f5f85a8058,משיח בא עני ורכב על חמר,excel_import,public_core,high,eligible via existing lens (per corpus_role),,none,public_core,normal,graph_linked_node_id,,,,,,,,,,,,,,false,,,,
5264af5a-ab1f-4062-891f-a9feb2fd4f47,פח אשפה דונלד טראמפ,excel_import,research_vocabulary,medium,eligible via existing lens (per corpus_role),,,,,verified_general_no_extra_notes,,,,,,,,,,,,,,true,,,,
526d9d36-61ce-4c03-95cd-5f4636384567,משיח יבוא פתאום,excel_import,thematic_corpus,high,eligible via existing lens (per corpus_role),,none,public_expanded,normal,thematic_category_verified,,,,,,,,,,,,,,true,,,,
5298a246-499a-46f6-804a-d0f31ffe2dbb,1335 1290 22 12 - רת -7810-גדול ומלים -1202- סת,excel_import,archival_raw,medium,eligible via existing lens (per corpus_role),,none,deep_research,normal,messianic_self_identification_cluster,candidate_method,candidate_pending,"candidate_method:ס""ת (סת),ר""ת (רת)",yes,,,,,,,,,,false,,,, [RESOLVED: deterministic_rule]
52b98b26-33e2-4f42-ba8b-954f6b8a354e,עם ישראל מכחה לגואלו האמיתי,excel_import,thematic_corpus,low,eligible via existing lens (per corpus_role),,none,deep_research,normal,thematic_category_unverified,,,,,,,,,,,,,,false,,,,
52bd1cbf-9058-4413-ba1f-15a48f2855ef,שובו אלי ואשובה עליכם,excel_import,research_vocabulary,medium,eligible via existing lens (per corpus_role),,,,,verified_general_no_extra_notes,,,,,,,,,,,,,,true,,,,
52bf7b45-33d4-4945-813d-9afe2792d009,אליהו הנביא יגלה אותי לעם ישראל בעתה,excel_import,research_vocabulary,low,eligible via existing lens (per corpus_role),,,,,unverified_general_candidate,,,,,,,,,,,,,,false,,,,
52bfd6bb-0f07-4cce-b8d1-e600a561a31e,אובאמה גלגול של פרעה סנחריב,excel_import,personal_or_restricted,low,hold/restrict,,,,,unverified_general_candidate,,,,,,,,,,,,,,false,,,, [RESOLVED: deterministic_rule]
52cb13ed-571c-4050-ac8f-de47e419a4c7,סוד יום הגאולה 176 רגיל משולש 670 - מסתתר 152,excel_import,archival_raw,medium,eligible via existing lens (per corpus_role),,none,deep_research,normal,raw_unparsed_formula_dump,multi_method_instruction,unresolved_mismatch,insufficient_context,no,,,,,,,,,,false,,,,
52dc3972-aba3-4615-a74e-a8a8f246acfc,עת סוד יהוה בימינו,excel_import,thematic_corpus,high,eligible via existing lens (per corpus_role),,,,,thematic_category_verified,,,,,,,,,,,,,,true,,,,
52ea453c-834c-4d82-bebb-b6085e375145,העם לא יכרת (זכריה י),excel_import,thematic_corpus,low,eligible via existing lens (per corpus_role),,,,,unverified_general_candidate,,,,,,,,,,,,,,false,,,,
52eb5c83-ae03-4cc6-b001-443a65581b70,396 שם המשיח -לפני בן איש חי -1717 מסתתר,excel_import,thematic_corpus,medium,eligible via existing lens (per corpus_role),,none,deep_research,normal,thematic_category_unverified,multi_method_instruction,unresolved_mismatch,insufficient_context,no,,,,,,,,,,false,,,,
52ebeab3-daee-4845-a68c-654d3459ba2b,מלך המשיח בעשירי בטבת חמש שבע שבע שש,excel_import,numeric_word_construct,medium,eligible via existing lens (per corpus_role),,none,deep_research,normal,spelled_out_number_construct,,,,,,mixed_numeric_phrase,5776,,,,,,,false,,,,
53052941-0a18-448c-8e3c-0b86f53032a5,העולם יקבל אותי כמלך,excel_import,research_package,medium,eligible via existing lens (per corpus_role),,,,,verified_multi_method_documented,,,,,,,,,,,,,,true,,,,
5322c2ca-c047-4984-8d09-35b1335b4707,ירושלם עיר הקדש,excel_import,research_package,medium,eligible via existing lens (per corpus_role),,,,,verified_multi_method_documented,,,,,,,,,,,,,,true,,,,
5328ca63-0436-4a28-a42f-fd17e423914a,יהוה יהרוס את מסגד אל אקצה בטו ניסן,excel_import,thematic_corpus,medium,eligible via existing lens (per corpus_role),,,,,thematic_category_unverified,,,,,,,,,,,,,,false,,,,
533a709b-ba41-4d99-a6cb-911e296cd4f2,נפשי נכספה אליך יהוה (משולש),excel_import,thematic_corpus,medium,eligible via existing lens (per corpus_role),,,,,thematic_category_unverified,research_instruction,no_claimed_value,research_instruction,no,,,,,,,,,,false,,,,
5357be97-0687-4531-9fd0-5e2a468b3000,אנחנו הגואלים,excel_import,thematic_corpus,high,eligible via existing lens (per corpus_role),,none,public_expanded,normal,thematic_category_verified,,,,,,,,,,,,,,true,,,,
535c2de6-128b-48a2-bbd2-13b816294a68,הוא מלך לעולם ועד,excel_import,research_package,medium,eligible via existing lens (per corpus_role),,,,,verified_multi_method_documented,,,,,,,,,,,,,,true,,,,
53711550-d73a-46d2-a8df-0688e981f29c,מלחמות יהוה בעמלק בעתה,excel_import,thematic_corpus,high,eligible via existing lens (per corpus_role),,,,,thematic_category_verified,,,,,,,,,,,,,,true,,,,
53725844-f625-4de5-a9f9-3dde5e9bf37c,קבלת עול מלכותו בניסן שנה הבאה,excel_import,research_vocabulary,low,eligible via existing lens (per corpus_role),,,,,unverified_general_candidate,,,,,,,,,,,,,,false,,,,
53745a16-b9f2-4f3a-8c9f-4e9bcd80ddf5,מצאתי דוד עבדי + רגיל ומלים,excel_import,thematic_corpus,low,eligible via existing lens (per corpus_role),,,,,unverified_general_candidate,research_instruction,no_claimed_value,research_instruction,no,,,,,,,,,,false,,,,
538a8536-61a9-4ee7-b14e-35f47be7ceba,משיח גימטריה מסתתר - מסתתר,excel_import,thematic_corpus,medium,eligible via existing lens (per corpus_role),,none,deep_research,normal,thematic_category_unverified,research_instruction,no_claimed_value,research_instruction,no,,,,,,,,,,false,,,,
538f2971-f38c-45ab-be27-527ee9e8b6a4,המשיח יבא אליהו הנביא התשבי הגלעדי,excel_import,thematic_corpus,low,eligible via existing lens (per corpus_role),,none,deep_research,normal,thematic_category_unverified,,,,,,,,,,,,,,false,,,,
539b7746-f292-4d59-a280-7224dde6b963,בצלם אלהים ברא,excel_import,research_vocabulary,medium,eligible via existing lens (per corpus_role),,,,,verified_general_no_extra_notes,,,,,,,,,,,,,,true,,,,
53bac033-c974-4050-940e-db97aa8326d0,צמח המשיח ימשח בשמן המשחה בעשרה בטבת,excel_import,thematic_corpus,medium,eligible via existing lens (per corpus_role),,none,deep_research,normal,thematic_category_unverified,,,,,,mixed_numeric_phrase,,,,,,,,false,,,,
53bc609b-032f-41d5-b944-41a3cce77fcb,נסים ונפלאות ב,excel_import,research_package,medium,eligible via existing lens (per corpus_role),,,,,verified_multi_method_documented,,,,,,,,,,,,,,true,,,,
53c79ddd-f3f6-4d5d-b9ec-739c75ddef44,כי מציון תצא תורה ודבר יהוה מירושלים,excel_import,thematic_corpus,low,eligible via existing lens (per corpus_role),,,,,thematic_category_unverified,,,,,,,,,,,,,,false,,,,
53cc7ede-321d-446e-8166-b33972960e25,יוֹם לְיוֹם יַבִּיעַ אֹמֶר וְלַיְלָה לְּלַיְלָה יְחַוֶּה דָּעַת,excel_import,research_vocabulary,medium,eligible via existing lens (per corpus_role),,,,,verified_general_no_extra_notes,,,,,,,,,,,,,,true,,,,
53d21677-7273-4efd-8139-3a8e47975577,דויד בן ישי בעתה,excel_import,research_package,medium,eligible via existing lens (per corpus_role),,,,,verified_multi_method_documented,,,,,,,,,,,,,,true,,,,
53dead65-7be8-468c-8bc4-c4a924d224d7,מספר הטלפון שלי 0502169455 - אחרי גדול - פי 5 -,excel_import,research_vocabulary,low,eligible via existing lens (per corpus_role),,,,,unverified_general_candidate,research_instruction,no_claimed_value,research_instruction,no,,,,,,,,,,false,,,,
53ebb4e8-156b-4985-89ef-fb32e7fc01bc,אַל תִּגְּעוּ בִמְשִׁיחָי,excel_import,thematic_corpus,medium,eligible via existing lens (per corpus_role),,,,,never_computed_by_engine,,,,,,,,,,,,,,false,,,,
53f0bb90-b536-4218-a3cc-b0fafb5d89e9,הסוף לאוכלי החינם ב = 363 רגיל !,excel_import,numeric_word_construct,medium,eligible via existing lens (per corpus_role),,,,,raw_unparsed_formula_dump,method_result_claim,engine_verified,engine_verified_match,no,value-then-רגיל-suffix convention (control-group grammar),,,,,,,,,false,,,,
5409ee4f-fd19-4b55-9f13-8bede9b94297,דוד בֶּן יִשַׁי בֵּית הַלַּחְמִי בזמן הזה - משולש מילה פי5,excel_import,thematic_corpus,low,eligible via existing lens (per corpus_role),,,,,unverified_general_candidate,research_instruction,no_claimed_value,research_instruction,no,,,,,,,,,,false,,,,
541e694a-4d1c-4ae1-997f-11fa94a9edd2,הגיע הזמן לבנין המקדש,excel_import,research_package,medium,eligible via existing lens (per corpus_role),,,,,verified_multi_method_documented,,,,,,,,,,,,,,true,,,,
5424ed67-664e-4e71-873b-0cabb72a6f1e,כסא משיח דוד תכין 2015ב,excel_import,archival_raw,medium,eligible via existing lens (per corpus_role),,none,deep_research,normal,raw_unparsed_formula_dump,,,,,,,,,,,2015,year_in_phrase,yes,false,,,,
54387681-440d-4981-8eaa-0c2a8b2fe770,אייתוללה חמינאי,excel_import,research_vocabulary,medium,eligible via existing lens (per corpus_role),,,,,verified_general_no_extra_notes,,,,,,,,,,,,,,true,,,,
5465290d-093d-497c-a828-643aa6c262d1,ותהי עליו רוח הויה,excel_import,research_package,medium,eligible via existing lens (per corpus_role),,,,,verified_multi_method_documented,,,,,,,,,,,,,,true,,,,
5471d1b0-b144-4601-97cb-d97015acff25,את מי בחרת למלך המשיח בזמן הזה - אחרי,excel_import,thematic_corpus,medium,eligible via existing lens (per corpus_role),,none,deep_research,normal,thematic_category_unverified,lexical_use,not_a_method_claim,lexical_use,no,,,,,,,,,,false,,,,
547bda5d-d114-4228-a57e-94c7a68f22c3,אתעבר בנשמת דויד המלך בעתה אות שניה,excel_import,personal_or_restricted,low,hold/restrict,,,,,unverified_general_candidate,,,,,,,,,,,,,,false,,,, [RESOLVED: deterministic_rule]
5483d6ae-fe34-4d5e-9d20-f92d5f796e94,צמח דוד בזמן הזה 644 - פי 5 - ראשי תיבות,excel_import,numeric_word_construct,medium,eligible via existing lens (per corpus_role),,,,,raw_unparsed_formula_dump,,,,,,,,,,,,,,false,,,,
5484c33c-aa05-4d9a-9a12-a64489df4b2a,אני שורש משיח אחרון,excel_import,thematic_corpus,high,eligible via existing lens (per corpus_role),,none,public_expanded,normal,thematic_category_verified,,,,,,,,,,,,,,true,,,,
5487993d-1abb-41d8-9c47-58a2461b212b,צמח המשיח כאן,excel_import,thematic_corpus,high,eligible via existing lens (per corpus_role),,none,public_expanded,normal,thematic_category_verified,,,,,,,,,,,,,,true,,,,
548c43d2-5480-4777-8079-5d57ffcf1397,יהוה ימלך לעלם ועד אתבש 1335מדבר רבה,excel_import,thematic_corpus,medium,eligible via existing lens (per corpus_role),,none,deep_research,normal,raw_unparsed_formula_dump,method_result_claim,unresolved_mismatch,insufficient_context,no,,,,,,,,,,false,,,,
54b048b7-6bea-4b2c-906a-a56beee807bd,מיהו מלך מלכי המלכים,excel_import,research_vocabulary,medium,eligible via existing lens (per corpus_role),,,,,verified_general_no_extra_notes,,,,,,,,,,,,,,true,,,,
54b263ac-d511-4b8c-a415-da688d666e4c,בית המקדש השלישי ירד משמים בזמן הזה,excel_import,research_vocabulary,low,eligible via existing lens (per corpus_role),,,,,unverified_general_candidate,,,,,,,,,,,,,,false,,,,
54c7eda8-a57f-4539-b938-ecffdf5e7ad3,סוד משיח בן יוסף,excel_import,thematic_corpus,high,eligible via existing lens (per corpus_role),,none,public_expanded,normal,thematic_category_verified,,,,,,,,,,,,,,true,,,,
54cff86a-7d93-49bf-bc3e-e28801fcaafc,מֹעֵד שְׁנַת הַשְּׁמִטָּה--בְּחַג הַסֻּכּוֹת. ביאתי כמשיח יהוה האחרון- לפני-4770- איק בכר,excel_import,archival_raw,medium,eligible via existing lens (per corpus_role),,none,deep_research,normal,verse_plus_annotation_raw_dump,lexical_use,not_a_method_claim,lexical_use,no,,,,,,,,,,false,,,,
54d22f48-ca06-4d8c-b3d5-f47dff1e3df0,אתה נבחרת למשיח בזמן הזה - אחרי =פי 5,excel_import,archival_raw,medium,eligible via existing lens (per corpus_role),,none,deep_research,normal,raw_unparsed_formula_dump,lexical_use,not_a_method_claim,lexical_use,no,,,,,,,,,,false,,,,
54d289b5-36f2-415e-bda2-5978fc21cbcb,השלמת ההתגלות,excel_import,research_vocabulary,medium,eligible via existing lens (per corpus_role),,,,,verified_general_no_extra_notes,,,,,,,,,,,,,,true,,,,
54d53463-2a15-472d-a434-3cf1c3e6ea41,סודי דויד בן ישי עבדך בזמן הזה,excel_import,research_vocabulary,low,eligible via existing lens (per corpus_role),,,,,unverified_general_candidate,,,,,,,,,,,,,,false,,,,
54db9796-9e0f-4d4d-a7eb-4b316e54daaf,"אִמְרוּ בַגּוֹיִם, יְהוָה מָלָךְ",excel_import,research_vocabulary,medium,eligible via existing lens (per corpus_role),,,,,verified_general_no_extra_notes,,,,,,,,,,,,,,true,,,,
54e2b7dc-5064-41d7-b84a-6d5b90cdddad,ברוך אתה יהוה אלהינו מלך העולם שֶחָלַק מחכמתו ליראיו - 3732 - גדול,excel_import,thematic_corpus,low,eligible via existing lens (per corpus_role),,,,,thematic_category_unverified,multi_method_instruction,unresolved_mismatch,insufficient_context,no,,,,,,,,,,false,,,,
552f9545-5e97-4908-b854-ee9055cec747,הסתר משיחו האמיתי בימינו - לפני,excel_import,thematic_corpus,medium,eligible via existing lens (per corpus_role),,none,deep_research,normal,thematic_category_unverified,lexical_use,not_a_method_claim,lexical_use,no,,,,,,,,,,false,,,,
5539910d-bc1c-4a25-a83d-43f370d66708,מתי ביאת המשיח האמיתי,excel_import,thematic_corpus,high,eligible via existing lens (per corpus_role),,none,public_expanded,normal,thematic_category_verified,,,,,,,,,,,,,,true,,,,
553f7810-a315-45d7-bbae-bd58c2e95a15,1118 ביאת המשיח בעתה - מסתתר,excel_import,archival_raw,medium,eligible via existing lens (per corpus_role),,none,deep_research,normal,raw_unparsed_formula_dump,research_instruction,no_claimed_value,research_instruction,no,,,,,,,,,,false,,,,
5559f6e0-f20c-4cf6-992a-7367144d9e94,דעאש התחיל את מלחמת גוג ומגוג בעתה,excel_import,research_vocabulary,low,eligible via existing lens (per corpus_role),,,,,unverified_general_candidate,,,,,,,,,,,,,,false,,,,
555ae88c-9102-4af9-8f5f-0b99d57d6b7d,שרש הנחש בראק חוסיין אובאמה,excel_import,research_vocabulary,low,eligible via existing lens (per corpus_role),,,,,unverified_general_candidate,,,,,,,,,,,,,,false,,,,
556f53e6-1ae1-4d1d-9711-1f7b18c56f63,מצליח יהוה בידו בימינו,excel_import,thematic_corpus,high,eligible via existing lens (per corpus_role),,,,,thematic_category_verified,,,,,,,,,,,,,,true,,,,
