id,phrase,source,resolved_corpus_role,method_mention_type,method_claim_status,method_claim_reason,historical_method_convention,candidate_method_dependency,method_evidence_confidence,overlap_dimensions
5676b8ec-36c6-4aa1-9c42-c370230c3a40,ביאתי בזמן הזה מילוי ללא,excel_import,personal_or_restricted,research_instruction,no_claimed_value,research_instruction,,no,n/a,
56d6d492-6e7b-49b9-ac48-2530f4101700,הסוף לאטום בימינו = 358 רגיל ומילים,excel_import,numeric_word_construct,method_result_claim,unresolved_mismatch,insufficient_context,,no,low,
5720b3e2-07b3-4d64-9444-5124bb8c53b0,אלול 337 - ריבוע,excel_import,numeric_word_construct,multi_method_instruction,unresolved_mismatch,insufficient_context,,no,low,
5726230d-ed78-4787-b72b-b8cb42098666,משיח (רגיל ישר והפוך),excel_import,thematic_corpus,candidate_method,candidate_pending,candidate_method:רגיל ישר והפוך,,yes,low,messiah_package
572ad645-81f2-4e6d-bc7a-d9cc2c82ba9b,396 זה 474 - מסתתר,excel_import,numeric_word_construct,multi_method_instruction,unresolved_mismatch,insufficient_context,,no,low,
58088252-4ce0-4466-b133-e02c18a09511,קץ הסתר הפנים - מסתתר,excel_import,thematic_corpus,research_instruction,no_claimed_value,research_instruction,,no,n/a,
5815bcbb-505a-4e80-a5f4-ecd604530070,נר נשמה,promoted:raw_docx_v2,research_vocabulary,research_instruction,no_claimed_value,research_instruction,,no,n/a,
5823caf6-e550-4545-b9fe-d56b6515038a,שחכבמ אותיות אחרי שחכבמ מחשב חכם,wa-vip,MISSING_STRUCTURED_DATA,research_instruction,no_claimed_value,research_instruction,,no,n/a,
586da8de-82a4-4123-857e-1ffa85315e1f,המחירים יאמירו בימינו = 717 רגיל ואותיות,excel_import,numeric_word_construct,method_result_claim,unresolved_mismatch,insufficient_context,,no,low,
588a09eb-7ff5-41e9-a317-d69839151a42,1118 כי ליהוה המלוכה - אטבח 1118 - (לפי אחד) - לפי אחת 1820,excel_import,archival_raw,method_result_claim,no_claim_verified,method_result_claim,,no,n/a,numeric_word|ambiguous_enrichment_62
58c4bd03-4ce4-4061-aafa-164ca7a51ee2,הכרת הרע שבלב - משולש מילה 6700,excel_import,numeric_word_construct,method_result_claim,no_claim_verified,method_result_claim,,no,n/a,
5915180e-961f-44dd-8b3a-3cd376d49234,יורד לפני התבה,promoted:raw_docx_v2,research_vocabulary,lexical_use,not_a_method_claim,lexical_use,,no,n/a,
5a28eef1-bb78-4fc1-ba96-4a7476f5a3ae,חכמה מילוי ללא מילה מילוי רגיל 613,excel_import,numeric_word_construct,multi_method_instruction,unresolved_mismatch,method_alias_issue,,no,medium,
5a400c01-84ca-4bc5-9af1-d1c298cb9539,מי עבד יהוה הנאמן ב2015- לפני,excel_import,thematic_corpus,lexical_use,not_a_method_claim,lexical_use,,no,n/a,year_time
5a6ef96f-96e3-46ef-b439-f294b3e7aa72,396 צמח דוד - פי 5 - אטבח,excel_import,numeric_word_construct,research_instruction,no_claimed_value,research_instruction,,no,n/a,
5aae7f9f-3be2-4643-9ab7-371c5a8c58ec,המשיח יליד מרוקו אחרי,excel_import,thematic_corpus,lexical_use,not_a_method_claim,lexical_use,,no,n/a,messiah_package
5b661c0f-9142-420d-b88c-e451f27a8954,סוד אחרי,sod1820,public_core,lexical_use,not_a_method_claim,lexical_use,,no,n/a,
5bb747ae-9681-4bdb-978b-0c8fa90c35c3,1820 סוד יהוה בזמן הזה -לפני רזא,excel_import,thematic_corpus,lexical_use,not_a_method_claim,lexical_use,,no,n/a,
5be77e40-07df-4a3b-b7fc-b14f1680fb98,לגבי זה פלא גדול מאד,wa-vip,MISSING_STRUCTURED_DATA,research_instruction,no_claimed_value,research_instruction,,no,n/a,
5cdbcb7c-b8ce-45fb-942b-7cb35f3e62e9,כי גדול כבוד יהוה,excel_import,thematic_corpus,research_instruction,no_claimed_value,research_instruction,,no,n/a,
5cfcaf71-f5eb-4e18-83dd-5755c1e20e24,644 משיח בן דוד- לפני,excel_import,thematic_corpus,lexical_use,not_a_method_claim,lexical_use,,no,n/a,messiah_package
5d797b92-41b8-47da-8aad-6903b280322c,1335- מילוי ללא -לפי אחד,excel_import,archival_raw,research_instruction,no_claimed_value,research_instruction,,no,n/a,numeric_word|messiah_package|ambiguous_enrichment_62
5dc939a6-97fa-471e-a31a-1615f56fa801,סודי מלך המשיח =1202 רגיל ומסתתר,excel_import,archival_raw,multi_method_instruction,unresolved_mismatch,insufficient_context,,no,low,messiah_package
5e9103d5-fc9f-4cc3-a611-a1339fe7e57a,ראש השנה 776 - מסתתר,excel_import,numeric_word_construct,multi_method_instruction,unresolved_mismatch,insufficient_context,,no,low,
5eae7929-111b-44c0-8b74-2356747f5fff,לי בשורת הגאולה - אחרי גדול,excel_import,thematic_corpus,research_instruction,no_claimed_value,research_instruction,,no,n/a,messiah_package
5f62fa57-d41f-48c6-966f-6f055ae0ed78,וַיִּקְרָא יַעֲקֹב אֶל בָּנָיו וַיֹּאמֶר הֵאָסְפוּ וְאַגִּידָה לָכֶם אֵת אֲשֶׁר יִקְרָא אֶתְכֶם בְּאַחֲרִית הַיָּמִים ביאת המשיח באלפיים חמש עשרה-מיקום האות -70000-מילוי =פי 5,excel_import,archival_raw,multi_method_instruction,unresolved_mismatch,insufficient_context,,no,low,numeric_word|year_time|messiah_package
5f75184d-68eb-46ff-a243-be386463bc5d,אליהו הנביא עשרה בטבת (מילוי),excel_import,thematic_corpus,research_instruction,no_claimed_value,research_instruction,,no,n/a,numeric_word
5f97a8b1-8fdc-4321-9f26-cd43c91af687,וַיִּקְרָא יַעֲקֹב אֶל בָּנָיו וַיֹּאמֶר הֵאָסְפוּ וְאַגִּידָה לָכֶם אֵת אֲשֶׁר יִקְרָא אֶתְכֶם בְּאַחֲרִית הַיָּמִים. משיח בן דויד -33700-לפני =פי 5,excel_import,archival_raw,lexical_use,not_a_method_claim,lexical_use,,no,n/a,messiah_package
612a4337-3c28-4bc1-aefb-83660dd4ac9e,המלך 1335 1290- לפני 4340- איק בכר לפי- אחד,excel_import,archival_raw,lexical_use,not_a_method_claim,lexical_use,,no,n/a,numeric_word|messiah_package
613ad337-5c05-483f-8663-5746b381ceb2,משכבי זכר טמאת הערב רב בעתה לפני,excel_import,thematic_corpus,lexical_use,not_a_method_claim,lexical_use,,no,n/a,
61418c1f-daf5-488a-b7c7-b974de5b5950,644 צמח דוד בן ישי - מסתתר,excel_import,numeric_word_construct,research_instruction,no_claimed_value,research_instruction,,no,n/a,
614d3127-d9cf-45b3-be4b-d46f992bc71e,בשורת הגאולה -אתבש,excel_import,thematic_corpus,research_instruction,no_claimed_value,research_instruction,,no,n/a,messiah_package
6161c7cf-23a0-4c25-bb15-bc70ae7c9d39,גילוי יהוה הכפלה,excel_import,thematic_corpus,research_instruction,no_claimed_value,research_instruction,,no,n/a,
61c33b63-93d3-489b-9fc3-3f308efaa72f,ימחו עמלק בעתה מילוי ללא מילה 1202,excel_import,numeric_word_construct,research_instruction,no_claimed_value,research_instruction,,no,n/a,
6269983a-2934-4c1c-9716-6302b841ccd0,המשיח מכי לה המלוכה לפני,excel_import,thematic_corpus,lexical_use,not_a_method_claim,lexical_use,,no,n/a,messiah_package
62c2f17e-9851-402f-8ee5-da3ad159a7fe,נטילת נשמה,promoted:raw_docx_v2,research_vocabulary,research_instruction,no_claimed_value,research_instruction,,no,n/a,
63745d65-41df-4a29-8b41-722f36326fc2,266 644- רגיל -1202 רת,excel_import,research_vocabulary,candidate_method,candidate_pending,"candidate_method:ר""ת (רת)",,yes,low,
642137e8-1426-4beb-8f94-bafda3690aad,ניגון = 119 (דוד המלך) מילוי 337 1537 1218 1472,excel_import,numeric_word_construct,method_result_claim,no_claim_verified,method_result_claim,,no,n/a,
646aa48d-8104-488a-bed1-ba93c41d0630,אשרי המחכה ל1335 -רת,excel_import,thematic_corpus,candidate_method,candidate_pending,"candidate_method:ר""ת (רת)",,yes,low,messiah_package
64b11bab-19f1-45b2-9398-73c7e3fcb8f5,יבנה לפני,sod1820,public_core,lexical_use,not_a_method_claim,lexical_use,,no,n/a,
64c34830-c0bb-4331-bc48-4a91bf97053a,בשורת הגאולה ב 776- מסתתר,excel_import,thematic_corpus,multi_method_instruction,unresolved_mismatch,insufficient_context,,no,low,messiah_package
64e959c9-7127-450d-8f0d-8dd3851bd2ea,הסוף לבתי הכלא בימינו = 767 רגיל !,excel_import,numeric_word_construct,method_result_claim,engine_verified,engine_verified_match,value-then-רגיל-suffix convention (control-group grammar),no,high,
64ee5eb1-2fb5-47ce-af16-ed3fba7313b1,"לוּ חָכְמוּ, יַשְׂכִּילוּ זֹאת = 3333 משולש",excel_import,thematic_corpus,multi_method_instruction,no_claim_verified,multi_method_instruction,,no,n/a,
6550c1ea-5b4a-49ff-b9a3-d23144990406,סוד 474 - אחרי 1335,excel_import,archival_raw,lexical_use,not_a_method_claim,lexical_use,,no,n/a,
6569e087-9a8c-4411-bb8e-28cd45153bde,יהוה גילה לי את הקץ 1335- מסתתר,excel_import,personal_or_restricted,multi_method_instruction,unresolved_mismatch,insufficient_context,,no,low,messiah_package
65c63ef4-f95a-4891-9720-b758a6787082,אמשח למשיח אמיתי ב 22 12 - אתבש,excel_import,personal_or_restricted,multi_method_instruction,unresolved_mismatch,insufficient_context,,no,low,messiah_package
65dda433-da4e-4488-974f-7ca3fd4ed5e6,ביאתי כמשיח לציון ירושלם מילוי ללא,excel_import,thematic_corpus,research_instruction,no_claimed_value,research_instruction,,no,n/a,messiah_package
663e6160-1c5a-43c6-9511-5f2180ee56dd,דמשק תיפל בית מקדש 1820 רגיל,excel_import,numeric_word_construct,method_result_claim,engine_verified,engine_verified_match,value-then-רגיל-suffix convention (control-group grammar),no,high,
66442de1-5d7f-4116-a0a2-fcdccb6e75f6,הסוף לעושק = 781 מסתתר רגיל,excel_import,numeric_word_construct,multi_method_instruction,unresolved_mismatch,method_alias_issue,,no,medium,
66466939-6db1-443f-8597-e11809e52750,עשרים ושבע האותיות (גדול),excel_import,thematic_corpus,research_instruction,no_claimed_value,research_instruction,,no,n/a,numeric_word
6672205c-8ab9-4e60-8220-d2e9d5189c54,הגואל ב2015 - מילוי גדול,excel_import,archival_raw,multi_method_instruction,unresolved_mismatch,insufficient_context,,no,low,year_time|messiah_package
6672db06-9161-4c68-9369-e6529b433e01,ימלך בישראל 781 - משולש גדול,excel_import,numeric_word_construct,multi_method_instruction,unresolved_mismatch,insufficient_context,,no,low,
66fd7307-149a-4c17-b02b-2c4d31faa165,ישועת ישראל בזכות מילוי - פי 5 - אט בח 6440,excel_import,numeric_word_construct,research_instruction,no_claimed_value,research_instruction,,no,n/a,
674e63c1-c3a8-4052-aac2-28bcfb9029cb,644 ב 2936- אטבח,excel_import,research_vocabulary,multi_method_instruction,unresolved_mismatch,insufficient_context,,no,low,
675faae9-3568-46b3-912d-b7c298ff144d,דמשק תפל בימות המשיח אתבש 1775 רגיל,excel_import,archival_raw,multi_method_instruction,no_claim_verified,multi_method_instruction,,no,n/a,messiah_package
6779ab75-8bcf-4af6-9bab-3e28ed6bf0cd,הסתרת 396 בזמן הזה - מסתתר,excel_import,numeric_word_construct,research_instruction,no_claimed_value,research_instruction,,no,n/a,
677d7f23-5e1c-4a76-add1-5b30034d36ea,תריס 2600 משולש 555 111,excel_import,numeric_word_construct,multi_method_instruction,no_claim_verified,multi_method_instruction,,no,n/a,
680e8248-7251-4bcf-b5c2-7524d6426c8a,זמן ביאת המשיח בספר דניאל פרק יב 1290 1335 - סת,excel_import,research_vocabulary,candidate_method,candidate_pending,"candidate_method:ס""ת (סת)",,yes,low,messiah_package
6892e0e6-8aa7-47d3-86a6-5bbb347b79d7,533 יודע סוד ביאת המשיח - מילוי ללא,excel_import,archival_raw,research_instruction,no_claimed_value,research_instruction,,no,n/a,messiah_package
695f1134-ac79-44d5-a625-4514731b270e,266 דוד לפני 644 סופי תיבות 1266 אטבח,excel_import,numeric_word_construct,multi_method_instruction,unresolved_mismatch,insufficient_context,,no,low,
69dde4a0-6f70-42f5-b585-5c58be20eb17,גואל עתיק יומין לפני 1290 מילוי,excel_import,archival_raw,multi_method_instruction,unresolved_mismatch,insufficient_context,,no,low,
6a764e42-b9dd-49b0-be8c-f31d0231593b,1335 1290 סוד מיכאל בספר דניאל - לפני -לפי אחת,excel_import,archival_raw,lexical_use,not_a_method_claim,lexical_use,,no,n/a,numeric_word|messiah_package|ambiguous_enrichment_62
6b681bf2-7539-43a1-9a1e-6de008ffff11,במוצאי שביעית הזה ∆ אותיות אחרי 1118,excel_import,numeric_word_construct,method_result_claim,unresolved_mismatch,method_alias_issue,,no,medium,
6bf4a4c8-a18f-41e9-861f-558168202764,סוד מלכותי פי 5 - מילוי 6440,excel_import,numeric_word_construct,method_result_claim,no_claim_verified,method_result_claim,,no,n/a,
6c21483f-499c-4a5c-bc04-207bfa5625c6,נשמה קדושה,promoted:raw_docx_v2,research_vocabulary,research_instruction,no_claimed_value,research_instruction,,no,n/a,
6d2f2882-9bd7-49e9-9372-4fb853067ad3,מלכות ב2015 -אחרי גדול,excel_import,research_vocabulary,research_instruction,no_claimed_value,research_instruction,,no,n/a,year_time
6d30fd94-8123-4c9b-855d-5fc44a76d682,ביאת משיח יהוה ב 477- רגיל ועוד משולש,excel_import,thematic_corpus,multi_method_instruction,unresolved_mismatch,insufficient_context,,no,low,messiah_package
6d73712d-242a-4a2f-abe1-232910491129,מֹעֵד שְׁנַת הַשְּׁמִטָּה--בְּחַג הַסֻּכּוֹת. ביאת המשיח - לפני,excel_import,thematic_corpus,lexical_use,not_a_method_claim,lexical_use,,no,n/a,messiah_package
6dc57432-5139-4912-8ade-9e3c1d155f40,המשיח יבוא באחרית הימים - אתבש - 776- לפני,excel_import,thematic_corpus,method_result_claim,no_claim_verified,method_result_claim,,no,n/a,messiah_package
6dcd3c69-896b-4e59-a268-4885c8b61611,בימינו 2880 - מסתתר,excel_import,numeric_word_construct,multi_method_instruction,unresolved_mismatch,insufficient_context,,no,low,
6e0be302-f2b5-4e76-93ef-4dde75ebc9f2,אחרי מות קדשים,promoted:raw_docx_v2,research_vocabulary,lexical_use,not_a_method_claim,lexical_use,,no,n/a,
6ed7ad78-1d74-4690-8756-f551abfa9386,590 המשיח האחרון -לפני,excel_import,thematic_corpus,lexical_use,not_a_method_claim,lexical_use,,no,n/a,messiah_package
6f28753c-fa48-4d67-b32c-dc117f9815e4,מצמיח קרן אותיות לפני,excel_import,research_vocabulary,research_instruction,no_claimed_value,research_instruction,,no,n/a,
6f4ec955-f04e-4e2a-9019-de4c9d6da71c,משיח 337 533 396 מסתתר לפי שלש,excel_import,archival_raw,multi_method_instruction,unresolved_mismatch,insufficient_context,,no,low,numeric_word|messiah_package|ambiguous_enrichment_62
6f567bf1-6fe8-4c1e-9655-7a9c9671ab72,הסוף למזומנים = 386 רגיל ואותיות,excel_import,numeric_word_construct,method_result_claim,unresolved_mismatch,insufficient_context,,no,low,
6f5a5906-52e2-4265-95c9-24cfa9ed50a2,644 משיחי האחרון האמיתי - מילוי גדול,excel_import,archival_raw,research_instruction,no_claimed_value,research_instruction,,no,n/a,messiah_package
6fbab824-f7fa-41c8-99cd-db10718c9ee7,שלח אליהו הנביא לעמך ישראל לפני,excel_import,thematic_corpus,lexical_use,not_a_method_claim,lexical_use,,no,n/a,
703f64be-a13b-4813-ab54-ae4f029b63ec,נשמת מלך המשיח תנוח עלי ב22 12 - אחרי -לפי אחד,excel_import,personal_or_restricted,lexical_use,not_a_method_claim,lexical_use,,no,n/a,numeric_word|messiah_package|ambiguous_enrichment_62
70cf753a-602b-4b11-a313-9564f64c5c19,514-רגיל ואותיות -פי 5,excel_import,research_vocabulary,research_instruction,no_claimed_value,research_instruction,,no,n/a,
713621dd-bf97-4333-954f-226a1d7f7591,3960 המשיח האמיתי האחרון - מסתתר גדול =- 2440- אטבח,excel_import,research_vocabulary,multi_method_instruction,no_claim_verified,multi_method_instruction,,no,n/a,messiah_package
719f8189-b3e0-4e52-979c-90091b8791a4,474 הגואל - מסתתר,excel_import,numeric_word_construct,research_instruction,no_claimed_value,research_instruction,,no,n/a,
71a1a144-8ede-49b2-96d7-59d25f8d1892,משיח יגאלנו באחרית הימים - מילוי ללא,excel_import,thematic_corpus,research_instruction,no_claimed_value,research_instruction,,no,n/a,messiah_package
71d82e09-a188-4027-aeae-a4ba953bbbc4,יהוה ימליך אותי ב2016 - מילוי,excel_import,archival_raw,multi_method_instruction,unresolved_mismatch,insufficient_context,,no,low,year_time
722e9a32-07f3-4ab8-b1d2-86bc1a43c8a9,פילוג העם אתבש 453,excel_import,numeric_word_construct,method_result_claim,no_claim_verified,method_result_claim,,no,n/a,
72c33f16-4b1b-4838-846e-b623c11dc276,337 יודע סוד צמח דוד המלך -איק בכר-776-סת -1437-אתבש,excel_import,research_vocabulary,candidate_method,candidate_pending,"candidate_method:ס""ת (סת)",,yes,low,
72f5c343-8871-46b0-8336-9b002427ce28,בשורת הגאלה לישראל מילוי ללא,excel_import,thematic_corpus,research_instruction,no_claimed_value,research_instruction,,no,n/a,
730dc473-9c0d-4b04-9d06-62ee9fd5aabf,1335 1290 התגלותי כמשיחך - מסתתר -לפי אחת,excel_import,personal_or_restricted,research_instruction,no_claimed_value,research_instruction,,no,n/a,numeric_word|messiah_package|ambiguous_enrichment_62
740723f5-fe40-427c-a12d-d89228387209,ישועתך ב781 -לפני 5900--אטבח=פי 5,excel_import,research_vocabulary,multi_method_instruction,unresolved_mismatch,insufficient_context,,no,low,
742b893f-e58c-49aa-b2e5-8162f34d0c04,עטרת משיח בן דוד - אותיות לפני,excel_import,thematic_corpus,research_instruction,no_claimed_value,research_instruction,,no,n/a,messiah_package
742e62dd-4519-4486-b1b7-73eb3ac5beb7,נשמה,excel_import,public_core,method_word_as_subject,no_claimed_value,method_word_as_subject,,no,n/a,
744069c0-d633-4299-9ac1-82f65808092e,סוד יעקב זהות המשיח,excel_import,thematic_corpus,research_instruction,no_claimed_value,research_instruction,,no,n/a,messiah_package
749d7082-e2be-41c7-b385-b364fdea1be7,משיח יהוה 644 מילוי,excel_import,archival_raw,multi_method_instruction,unresolved_mismatch,insufficient_context,,no,low,messiah_package
74ec0127-7282-4d6f-9e48-858757e3fbbf,צמח דוד ברחוב אחוזה 68 -רגיל ומילוי,excel_import,research_vocabulary,multi_method_instruction,unresolved_mismatch,insufficient_context,,no,low,
74f8536d-f0e9-49c8-92f8-0ab86abe5f75,הוא צמח בן דוד האחרון = משולש- 1134- לפני,excel_import,research_vocabulary,method_result_claim,no_claim_verified,method_result_claim,,no,n/a,
770f6808-82b3-43c1-8555-e03372483c23,ביאת המשיח 644 בזמן הזה - מילוי,excel_import,archival_raw,research_instruction,no_claimed_value,research_instruction,,no,n/a,messiah_package
7725ced8-72d3-4e84-b7ec-11dd8ee92970,יהוה יתקדש בעלם ב2016= אתבש,excel_import,archival_raw,research_instruction,no_claimed_value,research_instruction,,no,n/a,year_time
77a8f069-7fff-457d-a30a-8ec1b53eed1e,יהוה רוצה דירה בתחתונים אתבש,excel_import,thematic_corpus,research_instruction,no_claimed_value,research_instruction,,no,n/a,
787cee07-efff-4932-9bfa-3523fc9b809d,"לָמָּה, רָגְשׁוּ גוֹיִם וּלְאֻומִּים יֶהְגּוּ-רִיק - משולש 4444",excel_import,thematic_corpus,method_result_claim,no_claim_verified,method_result_claim,,no,n/a,
78903aff-beff-4b56-90c8-778de5abd2a9,צמח דוד יקבל נשמה,excel_import,research_package,research_instruction,no_claimed_value,research_instruction,,no,n/a,
789fcc13-9483-400d-8ea8-3e7445a1a011,רצון יהוה בתשובת ישראל ב2016 -מילוי -590-קטן,excel_import,thematic_corpus,multi_method_instruction,no_claim_verified,multi_method_instruction,,no,n/a,year_time
78a4da1b-7e34-48e9-aaa7-0855f73bfa95,משיח בן דוד יבוא ב 2504 - אחרי גדול,excel_import,archival_raw,research_instruction,no_claimed_value,research_instruction,,no,n/a,messiah_package
78c33c6b-ea5a-4c0f-bb0c-038cc04dca2a,זעם אפי לפטיש כבד - מסתתר + רגיל 1337,excel_import,numeric_word_construct,multi_method_instruction,unresolved_mismatch,insufficient_context,,no,low,
78fecb55-09b2-48b5-8458-d3856b060256,סודי הגדול יחשף 776 - מסתתר,excel_import,numeric_word_construct,multi_method_instruction,no_claim_verified,multi_method_instruction,,no,n/a,
7973108b-4d65-4f74-a1d6-9aed7a3781cf,סערות תימן מילוי 1820 1310,excel_import,numeric_word_construct,method_result_claim,engine_verified,engine_verified_match,value-then-רגיל-suffix convention (control-group grammar),no,high,
797b17c7-ad25-4641-9efd-3093cdacaae0,סוד יהוה שנת 781- מילוי רגיל,excel_import,thematic_corpus,multi_method_instruction,unresolved_mismatch,insufficient_context,,no,low,
7981d9e6-27ce-4b73-8c42-70d1e23807aa,הסוף לחולים בימינו = 396 רגיל ומילים,excel_import,numeric_word_construct,method_result_claim,unresolved_mismatch,insufficient_context,,no,low,
79d65bfa-62e9-496c-87e3-f61182157927,2660 3370 6440 5140 5330 3960 עשרה - רגיל ומסתתר,excel_import,numeric_word_construct,multi_method_instruction,no_claim_verified,multi_method_instruction,,no,n/a,numeric_word
7a091554-71ab-4a41-9407-8fd288f7c128,396 יבנה את בית המקדש -רגיל ועוד מילוי,excel_import,research_vocabulary,multi_method_instruction,no_claim_verified,multi_method_instruction,,no,n/a,
7a348caf-f1bd-43db-af2d-ad6ec53fa8e6,כֹּה אָמַר יְהוָה קְדוֹשׁ יִשְׂרָאֵל וְיֹצְרוֹ הָאֹתִיּוֹת שְׁאָלוּנִי עַל בָּנַי וְעַל פֹּעַל יָדַי תְּצַוֻּנִי סוד משיחו האמיתי -3370-לפני -4770-,excel_import,archival_raw,lexical_use,not_a_method_claim,lexical_use,,no,n/a,messiah_package
7aac4bf5-2202-42f1-a507-6fd4b17551d1,עת 76 מילוי ללא,excel_import,numeric_word_construct,multi_method_instruction,unresolved_mismatch,insufficient_context,,no,low,
7af5acb6-60cf-4be6-a405-03ec4365ccfb,הסוף למלחמות העמים בימינו = 998 רגיל !,excel_import,numeric_word_construct,method_result_claim,unresolved_mismatch,insufficient_context,,no,low,
7b04166d-0243-45cf-9cd9-c1cad0a044ce,אקבל את המלוכה ב 781 - לפני,excel_import,personal_or_restricted,lexical_use,not_a_method_claim,lexical_use,,no,n/a,
7d2dc8ad-4bdc-499d-940d-f77b7ff8353e,בחרת בי - אחרי,excel_import,personal_or_restricted,lexical_use,not_a_method_claim,lexical_use,,no,n/a,
7d399c80-8e5a-403c-a8b9-38d215945d9f,עת הזמיר בשנה הבאה עלינו לטובה 3968 מילוי,excel_import,numeric_word_construct,multi_method_instruction,unresolved_mismatch,wrong_expression_boundary,,no,medium,
7de333dc-a909-45eb-9a37-fbb5718eba47,יום נפלא כי ליהוה המלוכה משולש/,excel_import,thematic_corpus,research_instruction,no_claimed_value,research_instruction,,no,n/a,
7e2ca998-e626-494e-8826-351ac82c3642,יהוה יערוך נר למשיח ב2015- לפני לפי אחת,excel_import,thematic_corpus,lexical_use,not_a_method_claim,lexical_use,,no,n/a,numeric_word|year_time|messiah_package|ambiguous_enrichment_62
7e47213b-c09b-4cce-b983-29bb49d69c13,הגואל האחרון צדיק נסתר - מסתתר,excel_import,thematic_corpus,research_instruction,no_claimed_value,research_instruction,,no,n/a,messiah_package
7f355712-503e-4a8a-bd42-798d024b2193,חמש שלש שלש (533) - מילוי דמילוי,excel_import,numeric_word_construct,multi_method_instruction,unresolved_mismatch,insufficient_context,,no,low,numeric_word
7f57e2d6-4095-4e59-8443-8e4337ca22f4,גאולה 2212-מסתתר רגיל,excel_import,thematic_corpus,multi_method_instruction,unresolved_mismatch,insufficient_context,,no,low,messiah_package
7f8c2ae0-4de0-436d-8805-10a779f76929,644 - מסתתר - 1424 אתבש,excel_import,numeric_word_construct,multi_method_instruction,unresolved_mismatch,insufficient_context,,no,low,
7f8c84b7-c204-4e85-a6e3-0ee0532c85df,2368 אתבש,excel_import,research_vocabulary,research_instruction,no_claimed_value,research_instruction,,no,n/a,
7fc28dc8-6af6-4b86-a73b-20b39eb83771,337 יודע סודי- רגיל ומסתתר,excel_import,research_vocabulary,multi_method_instruction,no_claim_verified,multi_method_instruction,,no,n/a,
7fef9b45-a9aa-40f5-a5e6-d14d84e5991b,עת התגלותי שנה הבאה 2626 מילוי,excel_import,personal_or_restricted,multi_method_instruction,unresolved_mismatch,insufficient_context,,no,low,messiah_package
7ff47346-e9ee-40db-baab-a6e6bd93a0fe,לי בשורת הגאולה השלמה- ריבוע,excel_import,thematic_corpus,research_instruction,no_claimed_value,research_instruction,,no,n/a,messiah_package
8074e53f-ca4d-43af-af2d-dc208d3e0857,מסר גדול מעת בורא עולם,excel_import,thematic_corpus,research_instruction,no_claimed_value,research_instruction,,no,n/a,
808de4ae-bb58-40ba-bc0a-67dc681d55ba,מלחמת גוג ומגוג בעתה משולש,excel_import,thematic_corpus,research_instruction,no_claimed_value,research_instruction,,no,n/a,
80ed7679-0fbc-4fb0-9368-8682e31e25fc,337 סוד- מילוי ללא,excel_import,research_vocabulary,research_instruction,no_claimed_value,research_instruction,,no,n/a,
8108b24f-b1fb-498b-a8e8-48740f679bba,המלחמה תיפתח לפני,excel_import,research_vocabulary,lexical_use,not_a_method_claim,lexical_use,,no,n/a,
8131e6c3-2407-45db-8486-87036f165a29,הגאולה תהיה בעתה לפני,excel_import,thematic_corpus,lexical_use,not_a_method_claim,lexical_use,,no,n/a,messiah_package
81ea3c63-a08f-4c6f-8a5d-03e6ecf209ad,אמשח למשיח יהוה ב 22 12 -לפני,excel_import,personal_or_restricted,lexical_use,not_a_method_claim,lexical_use,,no,n/a,messiah_package
8253a548-5beb-4933-963d-b783f8c88e05,מלכותי תהיה 2015ב- 2600 רגיל ואותיות,excel_import,research_vocabulary,method_result_claim,unresolved_mismatch,insufficient_context,,no,low,year_time
828a33eb-9073-41d4-b94a-847aad753b64,ביאתו ב אטבח,sod1820,public_core,research_instruction,no_claimed_value,research_instruction,,no,n/a,
83027255-ffe0-4aad-987e-7dc79219f837,האספו ואגידה לכם משולש גדול,excel_import,thematic_corpus,research_instruction,no_claimed_value,research_instruction,,no,n/a,
8363fc54-7004-4b15-bd14-1ec4760bc731,שׁוּבָה יִשְׂרָאֵל עַד יְהוָה אֱלֹהֶיךָ כִּי כָשַׁלְתָּ בַּעֲו‍ֹנֶךָ - אותיות לפני 1336,excel_import,thematic_corpus,method_result_claim,unresolved_mismatch,insufficient_context,,no,low,
836d1a41-3ac3-42be-894b-48961d381637,סוד יהוה מסתתר בימינו - מסתתר,excel_import,thematic_corpus,research_instruction,no_claimed_value,research_instruction,,no,n/a,
83768f7e-dd9b-422e-be0b-983968ff3f12,חייזרים מאלוהים גם מילוי 1537 - 913 אתבש,excel_import,numeric_word_construct,multi_method_instruction,no_claim_verified,multi_method_instruction,,no,n/a,
83f27395-39b2-4171-b663-10d57c1dc620,נִכְסְפָה וְגַם כָּלְתָה נַפְשִׁי לְחַצְרוֹת יְהוָה לִבִּי וּבְשָׂרִי יְרַנְּנוּ אֶל אֵל חָי. - מילוי - המשולש שלו,excel_import,archival_raw,multi_method_instruction,no_claim_verified,multi_method_instruction,,no,n/a,
842106a9-7dd4-408d-ba51-488f0e844c0d,"""תורה חדשה"" בעתה לפני",excel_import,thematic_corpus,lexical_use,not_a_method_claim,lexical_use,,no,n/a,
843535a8-245d-424c-b36b-e6dd9fdc5929,היום לפני הגאולה בעתה ט בטבת,excel_import,thematic_corpus,lexical_use,not_a_method_claim,lexical_use,,no,n/a,messiah_package
8436d861-17fa-4717-b776-259121448882,שנת התגלותי 781- 266 מילוי האות,excel_import,personal_or_restricted,multi_method_instruction,unresolved_mismatch,wrong_expression_boundary,,no,medium,messiah_package
