id,phrase,source,ragil,is_verified,visibility_tier,dna_status,category,node_id_type,corpus_role,rule_applied,confidence,cluster_id
"c17c7831-d499-4ea9-8521-9a38a52ef662","מראה","sod1820","246","true","1","dna","מנוקה אוטומטית","","public_core","default:verified+Tier1+dna, standalone value-phrase (מנוקה אוטומטית / thematic category)","high",""
"3c211f6e-805c-44c2-a881-f740a75e879b","משיחי","sod1820","368","true","1","dna","מנוקה אוטומטית","","public_core","default:verified+Tier1+dna, standalone value-phrase (מנוקה אוטומטית / thematic category)","high",""
"8244de4e-ee4d-4f45-9f1e-ccb8b90ec18a","משפחתי","sod1820","838","true","1","dna","מנוקה אוטומטית","","public_core","default:verified+Tier1+dna, standalone value-phrase (מנוקה אוטומטית / thematic category)","high",""
"7ab58b07-d885-4130-9b20-a5b62ffc56ad","נזכר","sod1820","277","true","1","dna","מנוקה אוטומטית","","public_core","default:verified+Tier1+dna, standalone value-phrase (מנוקה אוטומטית / thematic category)","high",""
"a3b1048d-2cf0-422f-8589-ad21bddbcdb9","נקבה","sod1820","157","true","1","dna","מנוקה אוטומטית","","public_core","default:verified+Tier1+dna, standalone value-phrase (מנוקה אוטומטית / thematic category)","high",""
"03cee545-a0c3-484e-86cd-3408144067d7","משימת לילית","sod1820","1270","true","1","dna","מנוקה אוטומטית","","public_core","default:verified+Tier1+dna, standalone value-phrase (מנוקה אוטומטית / thematic category)","high",""
"60d071a6-5f6b-437a-bc07-c34b4208d34f","נגמר הסבל","sod1820","390","true","1","dna","מנוקה אוטומטית","","public_core","default:verified+Tier1+dna, standalone value-phrase (מנוקה אוטומטית / thematic category)","high",""
"55048fc3-70c4-4d42-b20b-a1c4d805dad6","איש האלהים משיחך","sod1820","780","true","1","dna","מנוקה אוטומטית","","public_core","default:verified+Tier1+dna, standalone value-phrase (מנוקה אוטומטית / thematic category)","high",""
"41a8f1f6-0ca9-45a5-a60d-b7010e03f71a","דוד","sod1820","14","true","1","dna","מלכות","entity","public_core","default:verified+Tier1+dna, standalone value-phrase (מנוקה אוטומטית / thematic category)","high",""
"8d32b2b2-916e-43e6-a9cb-0f90c91e71d2","בטבעת המלך","sod1820","578","true","1","dna","מנוקה אוטומטית","","public_core","default:verified+Tier1+dna, standalone value-phrase (מנוקה אוטומטית / thematic category)","high",""
"dd0795e0-b1f3-4603-bb55-04a1fa4fbdc5","באטבח","sod1820","22","true","1","dna","מנוקה אוטומטית","","public_core","default:verified+Tier1+dna, standalone value-phrase (מנוקה אוטומטית / thematic category)","high",""
"4891eb7a-6f6e-440c-99f7-523c266e671b","אות אמת","sod1820","848","true","1","dna","מנוקה אוטומטית","","public_core","default:verified+Tier1+dna, standalone value-phrase (מנוקה אוטומטית / thematic category)","high",""
"a10ef84a-40e6-492b-b4dc-56002796eb72","איזון אדם","sod1820","119","true","1","dna","מנוקה אוטומטית","","public_core","default:verified+Tier1+dna, standalone value-phrase (מנוקה אוטומטית / thematic category)","high",""
"e7d9e7c8-bd15-48a3-82e8-2888e03bc1a9","בוא המשיח","sod1820","372","true","1","dna","מנוקה אוטומטית","","public_core","default:verified+Tier1+dna, standalone value-phrase (מנוקה אוטומטית / thematic category)","high",""
"bc71f781-ec54-4695-8509-baa83ddfb72a","איראני","sod1820","272","true","1","dna","מנוקה אוטומטית","","public_core","default:verified+Tier1+dna, standalone value-phrase (מנוקה אוטומטית / thematic category)","high",""
"6fad67eb-c808-4119-9c5a-3c7167822572","אין לחם","sod1820","139","true","1","dna","מנוקה אוטומטית","","public_core","default:verified+Tier1+dna, standalone value-phrase (מנוקה אוטומטית / thematic category)","high",""
"f18b85cc-08eb-4a5e-abb1-f40d31a5974b","אין תאריך","sod1820","692","true","1","dna","מנוקה אוטומטית","","public_core","default:verified+Tier1+dna, standalone value-phrase (מנוקה אוטומטית / thematic category)","high",""
"194d550c-ca48-4954-bc3b-4043e086be3a","תוכנית אלהים","sod1820","972","true","1","dna","מנוקה אוטומטית","","public_core","default:verified+Tier1+dna, standalone value-phrase (מנוקה אוטומטית / thematic category)","high",""
"d06feb68-ea72-4b97-ad75-07ac141b2afc","באוסת","sod1820","469","true","1","dna","מנוקה אוטומטית","","public_core","default:verified+Tier1+dna, standalone value-phrase (מנוקה אוטומטית / thematic category)","high",""
"18420a58-38fe-4953-8578-f229779256b3","זרע יורה כחץ","sod1820","616","true","1","dna","מנוקה אוטומטית","","public_core","default:verified+Tier1+dna, standalone value-phrase (מנוקה אוטומטית / thematic category)","high",""
"8eea8d6e-c8d6-464c-84c2-3b8b0d0bfe5e","לי לב של אבן","sod1820","455","true","1","dna","מנוקה אוטומטית","","public_core","default:verified+Tier1+dna, standalone value-phrase (מנוקה אוטומטית / thematic category)","high",""
"5b661c0f-9142-420d-b88c-e451f27a8954","סוד אחרי","sod1820","289","true","1","dna","מנוקה אוטומטית","","public_core","default:verified+Tier1+dna, standalone value-phrase (מנוקה אוטומטית / thematic category)","high",""
"61277d6e-063f-46f9-a282-e43a853a0b76","סוד שערי צדק","sod1820","844","true","1","dna","מנוקה אוטומטית","","public_core","default:verified+Tier1+dna, standalone value-phrase (מנוקה אוטומטית / thematic category)","high",""
"1419cfeb-505a-4a69-9175-1612e1b79234","סיפוק","sod1820","256","true","1","dna","מנוקה אוטומטית","","public_core","default:verified+Tier1+dna, standalone value-phrase (מנוקה אוטומטית / thematic category)","high",""
"d569df7d-4f22-454e-9e68-4fd0bd824e22","עוזר","sod1820","283","true","1","dna","מנוקה אוטומטית","","public_core","default:verified+Tier1+dna, standalone value-phrase (מנוקה אוטומטית / thematic category)","high",""
"d634aa2b-8de7-414e-9c97-f0e82ec63973","פאדיחה","sod1820","108","true","1","dna","מנוקה אוטומטית","","public_core","default:verified+Tier1+dna, standalone value-phrase (מנוקה אוטומטית / thematic category)","high",""
"4aace7e1-0d0c-4204-9675-2447a82d9ed1","פורטל","sod1820","325","true","1","dna","מנוקה אוטומטית","","public_core","default:verified+Tier1+dna, standalone value-phrase (מנוקה אוטומטית / thematic category)","high",""
"7ca2746d-b5c1-47dc-9a9a-85aa9d2de1ae","פורת","sod1820","686","true","1","dna","מנוקה אוטומטית","","public_core","default:verified+Tier1+dna, standalone value-phrase (מנוקה אוטומטית / thematic category)","high",""
"8c39ea31-c888-4e49-a042-b92300a47c0a","פתיחת","sod1820","898","true","1","dna","מנוקה אוטומטית","","public_core","default:verified+Tier1+dna, standalone value-phrase (מנוקה אוטומטית / thematic category)","high",""
"9660bf5d-eae3-4280-a964-aaf5702de2c2","צליל","sod1820","160","true","1","dna","מנוקה אוטומטית","","public_core","default:verified+Tier1+dna, standalone value-phrase (מנוקה אוטומטית / thematic category)","high",""
"cd735bd7-3e10-40b9-ae56-e590709a1a15","קבוצה","sod1820","203","true","1","dna","מנוקה אוטומטית","","public_core","default:verified+Tier1+dna, standalone value-phrase (מנוקה אוטומטית / thematic category)","high",""
"01f4bfca-9277-456e-aa10-61dcb3ea395d","קטטה","sod1820","123","true","1","dna","מנוקה אוטומטית","","public_core","default:verified+Tier1+dna, standalone value-phrase (מנוקה אוטומטית / thematic category)","high",""
"4f8daeee-50a7-40b8-a152-f15a1cbc7bdc","שאיבה","sod1820","318","true","1","dna","מנוקה אוטומטית","","public_core","default:verified+Tier1+dna, standalone value-phrase (מנוקה אוטומטית / thematic category)","high",""
"e8d216ff-b3de-4af3-aa4f-cbc0c17acbca","צמח דוד רת","sod1820","752","true","1","dna","מנוקה אוטומטית","","public_core","default:verified+Tier1+dna, standalone value-phrase (מנוקה אוטומטית / thematic category)","high",""
"a1656908-cc14-47cd-98b8-6f9deb615618","רגיל רת","sod1820","843","true","1","dna","מנוקה אוטומטית","","public_core","default:verified+Tier1+dna, standalone value-phrase (מנוקה אוטומטית / thematic category)","high",""
"c06ad16b-9a88-43cb-b4a8-cb112718d834","שכינתו","sod1820","786","true","1","dna","מנוקה אוטומטית","","public_core","default:verified+Tier1+dna, standalone value-phrase (מנוקה אוטומטית / thematic category)","high",""
"bfda99b8-f5dd-4486-9a74-fec23c686f28","רבקה מלכה","sod1820","402","true","1","dna","מנוקה אוטומטית","","public_core","default:verified+Tier1+dna, standalone value-phrase (מנוקה אוטומטית / thematic category)","high",""
"b80e8bf6-5c11-4137-8f52-241db8e108dd","שמחה","sod1820","353","true","1","dna","מנוקה אוטומטית","entity","public_core","default:verified+Tier1+dna, standalone value-phrase (מנוקה אוטומטית / thematic category)","high",""
"a3fb96be-33fc-4a49-b447-ad182a06bb78","אחת ארבע שבע ושתיים","sod1820","1820","true","1","dna","מנוקה אוטומטית","","public_core","default:verified+Tier1+dna, standalone value-phrase (מנוקה אוטומטית / thematic category)","high",""
"a85bf238-a92f-46c2-adf0-5f07c5575198","שרשיו יפרה","sod1820","1111","true","1","dna","מנוקה אוטומטית","","public_core","default:verified+Tier1+dna, standalone value-phrase (מנוקה אוטומטית / thematic category)","high",""
"0cca5b80-7e28-4d5e-ad14-d300ee4efadf","סוף הדת הגיע","sod1820","643","true","1","dna","מנוקה אוטומטית","","public_core","default:verified+Tier1+dna, standalone value-phrase (מנוקה אוטומטית / thematic category)","high",""
"42dbce56-c6d1-4396-95d5-819324707142","קץ איראן","sod1820","452","true","1","dna","מנוקה אוטומטית","","public_core","default:verified+Tier1+dna, standalone value-phrase (מנוקה אוטומטית / thematic category)","high",""
"f77e1782-5607-48d1-9320-f37e7370a461","מלכי ארץ","sod1820","391","true","1","dna","מנוקה אוטומטית","","public_core","default:verified+Tier1+dna, standalone value-phrase (מנוקה אוטומטית / thematic category)","high",""
"22a2a592-b193-488c-8dc6-f89d58224529","אני אל השמש","sod1820","737","true","1","dna","מנוקה אוטומטית","","public_core","default:verified+Tier1+dna, standalone value-phrase (מנוקה אוטומטית / thematic category)","high",""
"828a33eb-9073-41d4-b94a-847aad753b64","ביאתו ב אטבח","sod1820","441","false","1","dna","מנוקה אוטומטית","","public_core","default:verified+Tier1+dna, standalone value-phrase (מנוקה אוטומטית / thematic category)","high",""
"5c91d84a-84a9-456f-8f8f-591887b00f92","דיקטטורה","sod1820","343","true","1","dna","מנוקה אוטומטית","","public_core","default:verified+Tier1+dna, standalone value-phrase (מנוקה אוטומטית / thematic category)","high",""
"116eb745-4f25-4ee1-b373-a5867a6c898e","גואלו","sod1820","46","true","1","dna","מנוקה אוטומטית","","public_core","default:verified+Tier1+dna, standalone value-phrase (מנוקה אוטומטית / thematic category)","high",""
"210b3420-50fd-4e34-a0f0-4da55e687618","דרגתי","sod1820","617","true","1","dna","מנוקה אוטומטית","","public_core","default:verified+Tier1+dna, standalone value-phrase (מנוקה אוטומטית / thematic category)","high",""
"14738a45-1161-4843-aa5e-2a09e7555676","דתים","sod1820","454","true","1","dna","מנוקה אוטומטית","","public_core","default:verified+Tier1+dna, standalone value-phrase (מנוקה אוטומטית / thematic category)","high",""
"cae005ae-264c-4424-a635-538d148322ef","תיקון דלילה","sod1820","645","true","1","dna","מנוקה אוטומטית","","public_core","default:verified+Tier1+dna, standalone value-phrase (מנוקה אוטומטית / thematic category)","high",""
"51871d34-48b9-4e89-82ea-b4ef182f9ff5","נצחון עמלק","sod1820","444","true","1","dna","מנוקה אוטומטית","","public_core","default:verified+Tier1+dna, standalone value-phrase (מנוקה אוטומטית / thematic category)","high",""
"0051288d-362f-49e4-90d6-f5d4c026e027","אמרו בגוים יהוה מלך","sod1820","424","true","1","dna","מנוקה אוטומטית","","public_core","default:verified+Tier1+dna, standalone value-phrase (מנוקה אוטומטית / thematic category)","high",""
"eb666396-e8d4-498b-b9c8-50c559c3ea78","טומאה","entity_seed_v1","61","true","3","core","","entity","thematic_corpus","default:100% node-linked entity, nodes.metadata.world populated (category col empty but real theme exists)","high","world:צל וסטרא אחרא"
"91c93515-ce5e-4ffe-9fea-618574615115","קרשת","sod1820","1000","true","1","dna","מנוקה אוטומטית","","public_core","default:verified+Tier1+dna, standalone value-phrase (מנוקה אוטומטית / thematic category)","high",""
"9bb8883a-cf3a-4972-9c4a-0e837f4c4799","גיהנום","entity_seed_v1","114","true","3","core","","entity","thematic_corpus","default:100% node-linked entity, nodes.metadata.world populated (category col empty but real theme exists)","high","world:צל וסטרא אחרא"
"c0953f56-170a-4add-bb88-d46fd4e164ec","משחק השכינה","sod1820","838","true","1","dna","מנוקה אוטומטית","","public_core","default:verified+Tier1+dna, standalone value-phrase (מנוקה אוטומטית / thematic category)","high",""
"ac3b7dcf-6ab2-4d64-afa8-e7eda3a4a85f","זקן בא בימים","sod1820","262","true","1","dna","מנוקה אוטומטית","","public_core","default:verified+Tier1+dna, standalone value-phrase (מנוקה אוטומטית / thematic category)","high",""
"24f8e395-bcbb-4657-aad2-04b9b2bdd14f","קליפה","entity_seed_v1","225","true","3","core","","entity","thematic_corpus","default:100% node-linked entity, nodes.metadata.world populated (category col empty but real theme exists)","high","world:צל וסטרא אחרא"
"c9258f42-5194-4b5e-bf4a-a3ca9bea19b1","משכן הקבע","sod1820","587","true","1","dna","מנוקה אוטומטית","","public_core","default:verified+Tier1+dna, standalone value-phrase (מנוקה אוטומטית / thematic category)","high",""
"f5d5b3e5-d053-4150-b076-3bd30d7ee018","מסלול משיח","sod1820","524","true","1","dna","מנוקה אוטומטית","","public_core","default:verified+Tier1+dna, standalone value-phrase (מנוקה אוטומטית / thematic category)","high",""
"d0c1d96b-36ea-4bca-9201-67cd33223b1f","הפעלת נשמתי","sod1820","1385","true","1","dna","מנוקה אוטומטית","","public_core","default:verified+Tier1+dna, standalone value-phrase (מנוקה אוטומטית / thematic category)","high",""
"50a95cc0-842c-48f2-a993-0c2f4ecd10fc","חושך","entity_seed_v1","334","true","3","core","","entity","thematic_corpus","default:100% node-linked entity, nodes.metadata.world populated (category col empty but real theme exists)","high","world:מלחמה ותיקון"
"2e675181-5a65-4d1c-9afb-7a50950cdfcd","מוות","entity_seed_v1","452","true","3","core","","entity","thematic_corpus","default:100% node-linked entity, nodes.metadata.world populated (category col empty but real theme exists)","high","world:צל וסטרא אחרא"
"a0beb9d5-1e9a-48ec-bac5-dd7d8478ec4f","ולא ידעו כי רפאתים","sod1820","888","true","1","dna","מנוקה אוטומטית","","public_core","default:verified+Tier1+dna, standalone value-phrase (מנוקה אוטומטית / thematic category)","high",""
"2372517e-a081-40c8-9853-361c833569be","יהוה מלך ירגזו עמים","sod1820","502","true","1","dna","מנוקה אוטומטית","","public_core","default:verified+Tier1+dna, standalone value-phrase (מנוקה אוטומטית / thematic category)","high",""
"082a518f-d12f-4dbf-b65c-20e1956953ad","לילית","entity_seed_v1","480","true","3","core","","entity","thematic_corpus","default:100% node-linked entity, nodes.metadata.world populated (category col empty but real theme exists)","high","world:צל וסטרא אחרא"
"2251dc28-65dd-4307-85fe-0f44197fdc10","ציור אלוהי","sod1820","358","true","1","dna","מנוקה אוטומטית","","public_core","default:verified+Tier1+dna, standalone value-phrase (מנוקה אוטומטית / thematic category)","high",""
"48dd1264-ec75-4f9f-baf8-a56182795fee","אתה הוא יהוה בגוף גשמי","sod1820","888","true","1","dna","מנוקה אוטומטית","","public_core","default:verified+Tier1+dna, standalone value-phrase (מנוקה אוטומטית / thematic category)","high",""
"39f289f1-b826-4c1e-91ac-81450ef42065","את לילית","sod1820","881","true","1","dna","מנוקה אוטומטית","","public_core","default:verified+Tier1+dna, standalone value-phrase (מנוקה אוטומטית / thematic category)","high",""
"08403bb5-3675-48f4-bffd-0754659c4983","רשע","entity_seed_v1","570","true","3","core","","entity","thematic_corpus","default:100% node-linked entity, nodes.metadata.world populated (category col empty but real theme exists)","high","world:צל וסטרא אחרא"
"b074bf98-61b6-487f-a642-d914edc52199","נהראור סרפיאל","sod1820","843","true","1","dna","מנוקה אוטומטית","","public_core","default:verified+Tier1+dna, standalone value-phrase (מנוקה אוטומטית / thematic category)","high",""
"a934756c-be87-4d5b-a7d6-6b21c5c50c6f","יהוה שטן","sod1820","385","true","1","dna","מנוקה אוטומטית","","public_core","default:verified+Tier1+dna, standalone value-phrase (מנוקה אוטומטית / thematic category)","high",""
"da36eaea-efa5-43e8-ab7e-e7209b3304de","תיקון שאול כאן","sod1820","974","true","1","dna","מנוקה אוטומטית","","public_core","default:verified+Tier1+dna, standalone value-phrase (מנוקה אוטומטית / thematic category)","high",""
"a9cdbdf5-8b94-4501-8a7e-fb1833178918","חשוך לי","sod1820","374","true","1","dna","מנוקה אוטומטית","","public_core","default:verified+Tier1+dna, standalone value-phrase (מנוקה אוטומטית / thematic category)","high",""
"edf64bca-d6fc-46be-af09-c435473370c8","שמש צדקה ומרפא בכנפיה","sod1820","1333","true","1","dna","מנוקה אוטומטית","","public_core","default:verified+Tier1+dna, standalone value-phrase (מנוקה אוטומטית / thematic category)","high",""
"b154d24d-05cf-46f1-9fc2-46efb7cb5475","ויהי אלהים עמך","sod1820","247","true","1","dna","מנוקה אוטומטית","","public_core","default:verified+Tier1+dna, standalone value-phrase (מנוקה אוטומטית / thematic category)","high",""
"874521ec-f1a8-44a9-8f04-8e00c769dbcf","משיח גאולה בתל אביב","sod1820","850","true","1","dna","מנוקה אוטומטית","","public_core","default:verified+Tier1+dna, standalone value-phrase (מנוקה אוטומטית / thematic category)","high",""
"b4983ec9-5864-4223-8313-262fff9c751c","תבל רגזה ותרעש הארץ","sod1820","1919","true","1","dna","מנוקה אוטומטית","","public_core","default:verified+Tier1+dna, standalone value-phrase (מנוקה אוטומטית / thematic category)","high",""
"c3107461-447d-4692-a9cb-0480219e949e","עולם פנימי","sod1820","336","true","1","dna","מנוקה אוטומטית","","public_core","default:verified+Tier1+dna, standalone value-phrase (מנוקה אוטומטית / thematic category)","high",""
"367ffb28-43b5-4e3e-ba88-c182373cae73","פשט רמז דרש סוד","sod1820","1210","true","1","dna","מנוקה אוטומטית","","public_core","default:verified+Tier1+dna, standalone value-phrase (מנוקה אוטומטית / thematic category)","high",""
"2a851577-cea0-4427-93e6-d1488e8b73f9","מי משיח בן דוד","sod1820","474","true","1","dna","מנוקה אוטומטית","","public_core","default:verified+Tier1+dna, standalone value-phrase (מנוקה אוטומטית / thematic category)","high",""
"61e1a201-3005-45b8-ba5c-e0ecfe80923f","גן עדן זה כאן","sod1820","260","true","1","dna","מנוקה אוטומטית","","public_core","default:verified+Tier1+dna, standalone value-phrase (מנוקה אוטומטית / thematic category)","high",""
"7a6f7e58-ad6d-4d2d-b158-cd8814c0299b","מי משכיל","sod1820","450","true","1","dna","מנוקה אוטומטית","","public_core","default:verified+Tier1+dna, standalone value-phrase (מנוקה אוטומטית / thematic category)","high",""
"725e7b47-012c-4a56-8592-8cea627e5943","משיח ר יפ","sod1820","648","true","1","dna","מנוקה אוטומטית","","public_core","default:verified+Tier1+dna, standalone value-phrase (מנוקה אוטומטית / thematic category)","high",""
"c44eb5e8-1a30-4fdb-a3f9-8f9786b95fe8","המשיח בו","sod1820","371","true","1","dna","מנוקה אוטומטית","","public_core","default:verified+Tier1+dna, standalone value-phrase (מנוקה אוטומטית / thematic category)","high",""
"b30b9bf5-b598-4f7d-b748-637d659d1900","הדרכה מהטבע","sod1820","360","true","1","dna","מנוקה אוטומטית","","public_core","default:verified+Tier1+dna, standalone value-phrase (מנוקה אוטומטית / thematic category)","high",""
"88401e52-801d-416e-9c41-d90d39ae9739","יהוה אדני","sod1820","91","true","1","dna","מנוקה אוטומטית","","public_core","default:verified+Tier1+dna, standalone value-phrase (מנוקה אוטומטית / thematic category)","high",""
"783d90b9-c8ee-4061-a899-83db6414d011","יש גם דם","sod1820","397","true","1","dna","מנוקה אוטומטית","","public_core","default:verified+Tier1+dna, standalone value-phrase (מנוקה אוטומטית / thematic category)","high",""
"0fc3caa9-3dd2-4fe3-83c1-ca22f7a552fc","יהוה שולח","sod1820","370","true","1","dna","מנוקה אוטומטית","","public_core","default:verified+Tier1+dna, standalone value-phrase (מנוקה אוטומטית / thematic category)","high",""
"9b73fcb9-71fe-4f00-b611-07a4c3324505","יהוה מצפצ","sod1820","326","true","1","dna","מנוקה אוטומטית","","public_core","default:verified+Tier1+dna, standalone value-phrase (מנוקה אוטומטית / thematic category)","high",""
"6e716601-abcd-4057-9602-79611654d2c4","השכמה","sod1820","370","true","1","dna","מנוקה אוטומטית","","public_core","default:verified+Tier1+dna, standalone value-phrase (מנוקה אוטומטית / thematic category)","high",""
"f85985de-afca-4ecb-9c5e-5d56df16b1a0","זכר נקבה","sod1820","384","true","1","dna","מנוקה אוטומטית","","public_core","default:verified+Tier1+dna, standalone value-phrase (מנוקה אוטומטית / thematic category)","high",""
"48084971-b9c6-44d3-a508-5a4e9ac885c4","זכור משושל","sod1820","909","true","1","dna","מנוקה אוטומטית","","public_core","default:verified+Tier1+dna, standalone value-phrase (מנוקה אוטומטית / thematic category)","high",""
"68dece06-1788-4cbc-be81-5ce8a849915b","חיזור אלהי","sod1820","277","true","1","dna","מנוקה אוטומטית","","public_core","default:verified+Tier1+dna, standalone value-phrase (מנוקה אוטומטית / thematic category)","high",""
"952c40fb-8443-41b7-b7cc-21e1de3852c3","קושי","sod1820","416","true","1","dna","מנוקה אוטומטית","","public_core","default:verified+Tier1+dna, standalone value-phrase (מנוקה אוטומטית / thematic category)","high",""
"be4448a3-c10c-42cb-a27a-0de36fd79db3","אלהים ברא","sod1820","289","true","1","dna","מנוקה אוטומטית","","public_core","default:verified+Tier1+dna, standalone value-phrase (מנוקה אוטומטית / thematic category)","high",""
"4fbf09d7-1189-49f2-8e73-20ae67f6b082","השמש היא","sod1820","661","true","1","dna","מנוקה אוטומטית","","public_core","default:verified+Tier1+dna, standalone value-phrase (מנוקה אוטומטית / thematic category)","high",""
"28af03cd-3674-4126-b242-068685fbacf7","אור הגנוז","entity_seed_v1","278","true","3","core","","entity","thematic_corpus","default:100% node-linked entity, nodes.metadata.world populated (category col empty but real theme exists)","high","world:צירופים קדושים"
"6e6d6e4f-aeae-420c-b1d4-e479527d4d49","ויאמר הגאל","sod1820","296","true","1","dna","מנוקה אוטומטית","","public_core","default:verified+Tier1+dna, standalone value-phrase (מנוקה אוטומטית / thematic category)","high",""
"7191a112-a0a7-4155-8574-993580eb20d4","טיפול","sod1820","135","true","1","dna","מנוקה אוטומטית","","public_core","default:verified+Tier1+dna, standalone value-phrase (מנוקה אוטומטית / thematic category)","high",""
"8a9975fc-1351-410e-ad1a-90005d0e5983","חלק אלוה ממעל","sod1820","360","true","1","dna","מנוקה אוטומטית","","public_core","default:verified+Tier1+dna, standalone value-phrase (מנוקה אוטומטית / thematic category)","high",""
"9feacbbd-f115-4ac3-afe0-50f7c51b5b82","יכירו וידעו כל יושבי תבל","entity_expansion_v1","1152","true","3","","ישות","entity","thematic_corpus","default:100% node-linked entity, nodes.metadata.world populated (category col=generic ישות)","high","world:גאולה"
"060b336b-11b4-4307-8abd-2680a519cee1","תורת הצופן","sod1820","1237","true","1","dna","מנוקה אוטומטית","","public_core","default:verified+Tier1+dna, standalone value-phrase (מנוקה אוטומטית / thematic category)","high",""
"6caf93e6-9144-49c9-8f0c-0bb15a00a976","עידן זנה סוד","sod1820","266","true","1","dna","מנוקה אוטומטית","","public_core","default:verified+Tier1+dna, standalone value-phrase (מנוקה אוטומטית / thematic category)","high",""
"3032e6a3-52a4-4101-b7af-41c257131bac","נולדתי מתוך החורבן","admin_curated","1237","true","3","","מהחיפושים","","research_vocabulary","default:category=מהחיפושים (search-log derived), no node/notes, dictionary-grade","high",""
"5371b12a-ca26-4ff0-9265-9af7dddcf663","בני ישמעאל אחרית הימים","sod1820","1237","true","1","dna","מנוקה אוטומטית","","public_core","default:verified+Tier1+dna, standalone value-phrase (מנוקה אוטומטית / thematic category)","high",""
"dc807025-52dc-4146-a570-cc2350ee3b69","כה אמר יהוה אלהי ישראל עליך ברוך","sod1820","1237","true","1","dna","מנוקה אוטומטית","","public_core","default:verified+Tier1+dna, standalone value-phrase (מנוקה אוטומטית / thematic category)","high",""
"f64a6d30-956a-4c4d-b021-60236560ed0c","אבוא בניסן","sod1820","182","true","1","dna","מנוקה אוטומטית","","public_core","default:verified+Tier1+dna, standalone value-phrase (מנוקה אוטומטית / thematic category)","high",""
"b3b88373-0a3a-40c0-87cd-7940c83d5448","בין הבתרים שבועת גאולה לאברהם","admin_curated","1820","true","3","","מהחיפושים","","public_core","exception:ragil=1820, matches site flagship number directly","high",""
"cc262882-1d49-4d92-8775-dc477a5d7af0","אחשב לכם","admin_curated","401","true","3","","מהחיפושים","","research_vocabulary","default:category=מהחיפושים (search-log derived), no node/notes, dictionary-grade","high",""
"78133779-8188-483e-a018-95d0b815f63c","מכתם לדוד שמרני אל כי חסיתי בך","admin_curated","1715","true","3","","מהחיפושים","","research_vocabulary","default:category=מהחיפושים (search-log derived), no node/notes, dictionary-grade","high",""
"beaae8cd-f03b-4374-92ea-372584b3ba4d","מכתם לדוד שמרני אל כי חסיתי","admin_curated","1693","true","3","","מהחיפושים","","research_vocabulary","default:category=מהחיפושים (search-log derived), no node/notes, dictionary-grade","high",""
"1fdb49e1-b5d3-4449-9d3a-2c4c9f6fcc96","מקצץ דין","admin_curated","384","true","3","","מהחיפושים","","research_vocabulary","default:category=מהחיפושים (search-log derived), no node/notes, dictionary-grade","high",""
"179f344d-d144-47c6-98c9-5cc55caba88e","רגשי ומעשי","admin_curated","939","true","3","","מהחיפושים","","research_vocabulary","default:category=מהחיפושים (search-log derived), no node/notes, dictionary-grade","high",""
"24468268-b67d-4fc0-8d70-29ce322019f4","רגשי","admin_curated","513","true","3","","מהחיפושים","","research_vocabulary","default:category=מהחיפושים (search-log derived), no node/notes, dictionary-grade","high",""
"d6c4ca74-bc30-4e7d-bc3b-c7c5cc4bce37","אל תצמצם","admin_curated","691","true","3","","מהחיפושים","","research_vocabulary","default:category=מהחיפושים (search-log derived), no node/notes, dictionary-grade","high",""
"023e0760-512f-488a-95ec-49dabbb3d66b","תצמצם","admin_curated","660","true","3","","מהחיפושים","","research_vocabulary","default:category=מהחיפושים (search-log derived), no node/notes, dictionary-grade","high",""
"854f1ef5-4d9f-4291-bc51-0f5c5605e333","תמצמץ","admin_curated","660","true","3","","מהחיפושים","","research_vocabulary","default:category=מהחיפושים (search-log derived), no node/notes, dictionary-grade","high",""
"7a35b97b-5500-4351-9a55-c0e3b8978462","זדורוב","admin_curated","225","true","3","","מהחיפושים","","personal_or_restricted","exception:real named individual, sensitive criminal-case context","low",""
"7417bddf-72d9-4966-8f24-3ffb04b91e84","משיח טבת עשירי","admin_curated","1359","true","3","","מהחיפושים","","research_vocabulary","default:category=מהחיפושים (search-log derived), no node/notes, dictionary-grade","high",""
"2ebe7cfe-c694-47df-b54c-11a571a248ab","מאוחר יותר","admin_curated","871","true","3","","מהחיפושים","","research_vocabulary","default:category=מהחיפושים (search-log derived), no node/notes, dictionary-grade","high",""
"75d161d2-df95-48c6-b733-e65bf53c6ac7","מלכות בית דוד תקום","admin_curated","1468","true","3","","מהחיפושים","","research_vocabulary","default:category=מהחיפושים (search-log derived), no node/notes, dictionary-grade","high",""
"d1b28bf1-03ff-4d1b-9a09-e0ddde0aaf9d","לך לבדך הגדולה","admin_curated","159","true","3","","מהחיפושים","","research_vocabulary","default:category=מהחיפושים (search-log derived), no node/notes, dictionary-grade","high",""
"11cabe74-7881-4bc0-ac8e-8bedbe57f71d","א אל אלי אליה אליהו","admin_curated","171","true","3","","מהחיפושים","","research_vocabulary","default:category=מהחיפושים (search-log derived), no node/notes, dictionary-grade","high",""
"baa250a6-0d5f-44d4-ba61-aba918633ed2","תדייק","admin_curated","524","true","3","","מהחיפושים","","research_vocabulary","default:category=מהחיפושים (search-log derived), no node/notes, dictionary-grade","high",""
"6d93a640-c12c-4107-843e-270b2981f9da","לוציפר","admin_curated","416","true","3","","מהחיפושים","","research_vocabulary","default:category=מהחיפושים (search-log derived), no node/notes, dictionary-grade","high",""
