id,original_phrase,method_mention,canonical_method_id,instruction_pattern,n_methods_mentioned,multi_method_flag,confidence,engine_validation,needs_human_review,source,resolved_corpus_role,in_numword_audit,in_yeartime_audit,in_ambiguous_enrichment_62
7ff47346-e9ee-40db-baab-a6e6bd93a0fe,לי בשורת הגאולה השלמה- ריבוע,ריבוע,ריבוע,B_or_E_needs_manual_review,1,single_method,low,not_individually_validated_naive_adjacency_unreliable,yes,excel_import,thematic_corpus,no,no,no
8074e53f-ca4d-43af-af2d-dc208d3e0857,מסר גדול מעת בורא עולם,גדול,גדול,B_or_E_needs_manual_review,1,single_method,low,not_individually_validated_naive_adjacency_unreliable,yes,excel_import,thematic_corpus,no,no,no
808de4ae-bb58-40ba-bc0a-67dc681d55ba,מלחמת גוג ומגוג בעתה משולש,קדמי,קדמי,B_or_E_needs_manual_review,1,single_method,low,not_individually_validated_naive_adjacency_unreliable,yes,excel_import,thematic_corpus,no,no,no
80ed7679-0fbc-4fb0-9368-8682e31e25fc,337 סוד- מילוי ללא,מילוי,מילוי,A_metadata_instruction,1,single_method,high,not_individually_validated_naive_adjacency_unreliable,no,excel_import,research_vocabulary,no,no,no
8108b24f-b1fb-498b-a8e8-48740f679bba,המלחמה תיפתח לפני,אותיות_לפני OR plain preposition (ambiguous),(non-canonical-only),context_only_nonNumeric_mention,0,non_canonical_only,medium,not_individually_validated_naive_adjacency_unreliable,no,excel_import,research_vocabulary,no,no,no
8131e6c3-2407-45db-8486-87036f165a29,הגאולה תהיה בעתה לפני,אותיות_לפני OR plain preposition (ambiguous),(non-canonical-only),context_only_nonNumeric_mention,0,non_canonical_only,medium,not_individually_validated_naive_adjacency_unreliable,no,excel_import,thematic_corpus,no,no,no
81ea3c63-a08f-4c6f-8a5d-03e6ecf209ad,אמשח למשיח יהוה ב 22 12 -לפני,אותיות_לפני OR plain preposition (ambiguous),(non-canonical-only),A_metadata_instruction,0,non_canonical_only,high,not_individually_validated_naive_adjacency_unreliable,no,excel_import,personal_or_restricted,no,no,no
8253a548-5beb-4933-963d-b783f8c88e05,מלכותי תהיה 2015ב- 2600 רגיל ואותיות,רגיל,רגיל,A_metadata_instruction,1,single_method,high,not_individually_validated_naive_adjacency_unreliable,no,excel_import,research_vocabulary,no,yes,no
828a33eb-9073-41d4-b94a-847aad753b64,ביאתו ב אטבח,אטבח,אטבח,B_or_E_needs_manual_review,1,single_method,low,not_individually_validated_naive_adjacency_unreliable,yes,sod1820,public_core,no,no,no
83027255-ffe0-4aad-987e-7dc79219f837,האספו ואגידה לכם משולש גדול,גדול|קדמי,גדול|קדמי,B_or_E_needs_manual_review,2,C_multi_method,low,not_individually_validated_naive_adjacency_unreliable,yes,excel_import,thematic_corpus,no,no,no
8363fc54-7004-4b15-bd14-1ec4760bc731,שׁוּבָה יִשְׂרָאֵל עַד יְהוָה אֱלֹהֶיךָ כִּי כָשַׁלְתָּ בַּעֲו‍ֹנֶךָ - אותיות לפני 1336,אותיות_לפני OR plain preposition (ambiguous),(non-canonical-only),A_metadata_instruction,0,non_canonical_only,high,not_individually_validated_naive_adjacency_unreliable,no,excel_import,thematic_corpus,no,no,no
836d1a41-3ac3-42be-894b-48961d381637,סוד יהוה מסתתר בימינו - מסתתר,מסתתר,מסתתר,B_or_E_needs_manual_review,1,single_method,low,not_individually_validated_naive_adjacency_unreliable,yes,excel_import,thematic_corpus,no,no,no
83768f7e-dd9b-422e-be0b-983968ff3f12,חייזרים מאלוהים גם מילוי 1537 - 913 אתבש,אתבש|מילוי,אתבש|מילוי,A_metadata_instruction,2,C_multi_method,high,not_individually_validated_naive_adjacency_unreliable,no,excel_import,numeric_word_construct,no,no,no
83f27395-39b2-4171-b663-10d57c1dc620,נִכְסְפָה וְגַם כָּלְתָה נַפְשִׁי לְחַצְרוֹת יְהוָה לִבִּי וּבְשָׂרִי יְרַנְּנוּ אֶל אֵל חָי. - מילוי - המשולש שלו,מילוי,מילוי,B_or_E_needs_manual_review,1,single_method,low,not_individually_validated_naive_adjacency_unreliable,yes,excel_import,archival_raw,no,no,no
842106a9-7dd4-408d-ba51-488f0e844c0d,"""תורה חדשה"" בעתה לפני",אותיות_לפני OR plain preposition (ambiguous),(non-canonical-only),context_only_nonNumeric_mention,0,non_canonical_only,medium,not_individually_validated_naive_adjacency_unreliable,no,excel_import,thematic_corpus,no,no,no
843535a8-245d-424c-b36b-e6dd9fdc5929,היום לפני הגאולה בעתה ט בטבת,אותיות_לפני OR plain preposition (ambiguous),(non-canonical-only),context_only_nonNumeric_mention,0,non_canonical_only,medium,not_individually_validated_naive_adjacency_unreliable,no,excel_import,thematic_corpus,no,no,no
8436d861-17fa-4717-b776-259121448882,שנת התגלותי 781- 266 מילוי האות,מילוי,מילוי,A_metadata_instruction,1,single_method,high,not_individually_validated_naive_adjacency_unreliable,no,excel_import,personal_or_restricted,no,no,no
84c662b5-ed48-4e82-a555-c49e26d6d3d9,1335 1290 התגלותי כבן דוד האמיתי האחרון - סת,"NON_CANONICAL_ס""ת (not in registry)",(non-canonical-only),A_metadata_instruction,0,non_canonical_only,high,not_individually_validated_naive_adjacency_unreliable,no,excel_import,personal_or_restricted,no,no,no
84f40dc4-4cfb-429c-a619-1e3ab76a2e12,הסתרת המשיח בזמן הזה -מסתתר,מסתתר,מסתתר,B_or_E_needs_manual_review,1,single_method,low,not_individually_validated_naive_adjacency_unreliable,yes,excel_import,thematic_corpus,no,no,no
85b13f5e-b0ed-45bc-857b-edd9c634cd40,כֹּה אָמַר יְהוָה קְדוֹשׁ יִשְׂרָאֵל וְיֹצְרוֹ הָאֹתִיּוֹת שְׁאָלוּנִי עַל בָּנַי וְעַל פֹּעַל יָדַי תְּצַוֻּנִי - משולש -3960- מדבר רבה,קדמי,קדמי,A_metadata_instruction,1,single_method,high,not_individually_validated_naive_adjacency_unreliable,no,excel_import,thematic_corpus,no,no,no
85b2749d-ac5b-416b-8783-833fb7e586f8,תורת ישראל -לפני פי 5,אותיות_לפני OR plain preposition (ambiguous),(non-canonical-only),A_metadata_instruction,0,non_canonical_only,high,not_individually_validated_naive_adjacency_unreliable,no,excel_import,research_vocabulary,no,no,no
85eea5ab-00cc-494f-b41d-171fe8a52227,יוקר המחיה בימינו = 424 מסתתר רגיל וגדול,מסתתר|רגיל,מסתתר|רגיל,A_metadata_instruction,2,C_multi_method,high,not_individually_validated_naive_adjacency_unreliable,no,excel_import,numeric_word_construct,no,no,no
86601078-1048-43ae-b74b-ebc5c77788ec,נבחרת למשיחי לדר האחרון -7810-לפני,אותיות_לפני OR plain preposition (ambiguous),(non-canonical-only),A_metadata_instruction,0,non_canonical_only,high,not_individually_validated_naive_adjacency_unreliable,no,excel_import,thematic_corpus,no,no,no
86a6c3b9-c2cd-4e12-ab3a-a69df29ae5e1,אתגלה בעתה בשנה החדשה ב22 12 -לי אחד - 7810- מילוי,מילוי,מילוי,A_metadata_instruction,1,single_method,high,not_individually_validated_naive_adjacency_unreliable,no,excel_import,personal_or_restricted,yes,no,no
86f657b4-87d3-4eae-9e7a-a13e65874d43,בן דויד בשנת הגאולה ∆ רגיל 878,רגיל,רגיל,A_metadata_instruction,1,single_method,high,not_individually_validated_naive_adjacency_unreliable,no,excel_import,archival_raw,no,no,no
87324094-cecc-48db-bed7-27573c090032,קריסת הכלכלה העולמית - ריבוע,ריבוע,ריבוע,B_or_E_needs_manual_review,1,single_method,low,not_individually_validated_naive_adjacency_unreliable,yes,excel_import,thematic_corpus,no,no,no
8764e97b-bbdb-4f96-8bc2-0826274a5e22,צמח דוד 644 - רת,"NON_CANONICAL_ר""ת (not in registry)",(non-canonical-only),A_metadata_instruction,0,non_canonical_only,high,not_individually_validated_naive_adjacency_unreliable,no,excel_import,numeric_word_construct,no,no,no
876b136e-776e-4f45-a238-8f7752a3212b,וַיִּקְרָא יַעֲקֹב אֶל בָּנָיו וַיֹּאמֶר הֵאָסְפוּ וְאַגִּידָה לָכֶם אֵת אֲשֶׁר יִקְרָא אֶתְכֶם בְּאַחֲרִית הַיָּמִים. חמשת אלפים שבע מאות שבעים ושש -33750-לפני =פי 5,אותיות_לפני OR plain preposition (ambiguous),(non-canonical-only),A_metadata_instruction,0,non_canonical_only,high,not_individually_validated_naive_adjacency_unreliable,no,excel_import,thematic_corpus,yes,yes,no
87ea2dae-6295-4af3-a4db-778dfc1d1e97,ישלח מלאכו (משולש מילה),קדמי,קדמי,B_or_E_needs_manual_review,1,single_method,low,not_individually_validated_naive_adjacency_unreliable,yes,excel_import,thematic_corpus,no,no,no
882ee3d0-e287-4022-9f87-c73053ec5c60,506 מסתתר מספר - מסתתר,מסתתר,מסתתר,A_metadata_instruction,1,single_method,high,not_individually_validated_naive_adjacency_unreliable,no,excel_import,numeric_word_construct,no,no,no
88355db1-6cd0-4a6a-9428-1a895f843f3e,שנת 776 - מילוי דמילוי,מילוי,מילוי,A_metadata_instruction,1,single_method,high,not_individually_validated_naive_adjacency_unreliable,no,excel_import,numeric_word_construct,no,no,no
895749e4-9499-4cc3-a4e9-cc0a57e4a137,363 396 120 781 26 ן רגיל שער נון,רגיל,רגיל,A_metadata_instruction,1,single_method,high,not_individually_validated_naive_adjacency_unreliable,no,excel_import,numeric_word_construct,no,no,no
89967ba4-b6c0-4f9b-b17d-08e2643c3ca2,המשיח יבא 776 - מילוי - משולש 6441 - מילוי ללא 2240,מילוי|קדמי,מילוי|קדמי,A_metadata_instruction,2,C_multi_method,high,not_individually_validated_naive_adjacency_unreliable,no,excel_import,archival_raw,no,no,no
89a26bb0-984e-4ba1-9ebe-4a70f31757c1,ב״שית אלף שנין תבוא הגאולה״ = 1692 רגיל !!,רגיל,רגיל,A_metadata_instruction,1,single_method,high,not_individually_validated_naive_adjacency_unreliable,no,excel_import,archival_raw,yes,no,no
89bfeb12-5ac1-4e8d-b623-c657c7fc7d35,עת 26 הגואל - אטבח,אטבח,אטבח,A_metadata_instruction,1,single_method,high,not_individually_validated_naive_adjacency_unreliable,no,excel_import,archival_raw,no,no,no
8a1dc4d1-1109-44f0-80ce-63e4066f96f3,וַיִּקְרָא יַעֲקֹב אֶל בָּנָיו וַיֹּאמֶר הֵאָסְפוּ וְאַגִּידָה לָכֶם אֵת אֲשֶׁר יִקְרָא אֶתְכֶם בְּאַחֲרִית הַיָּמִים ביאת המשיח באלפיים חמש עשרה - מילוי,מילוי,מילוי,B_or_E_needs_manual_review,1,single_method,low,not_individually_validated_naive_adjacency_unreliable,yes,excel_import,archival_raw,yes,yes,no
8a1ee4c3-aacc-464f-aeef-36babc59863d,סוד 1820 נסתר - מילוי,מילוי,מילוי,A_metadata_instruction,1,single_method,high,not_individually_validated_naive_adjacency_unreliable,no,excel_import,numeric_word_construct,no,no,no
8a8ea75c-e6c2-4bde-a0aa-fd540bf3603b,הוא יהיה משיחך מילוי ללא,מילוי,מילוי,B_or_E_needs_manual_review,1,single_method,low,not_individually_validated_naive_adjacency_unreliable,yes,excel_import,thematic_corpus,no,no,no
8ab495eb-b0eb-41ee-8e3e-ce5ca71dac1d,פינחס - ריבוע,ריבוע,ריבוע,B_or_E_needs_manual_review,1,single_method,low,not_individually_validated_naive_adjacency_unreliable,yes,excel_import,thematic_corpus,no,no,no
8af3d462-b053-4c2c-aaeb-be82fa80eb12,הבורא האינסופי - ריבוע 661,ריבוע,ריבוע,A_metadata_instruction,1,single_method,high,not_individually_validated_naive_adjacency_unreliable,no,excel_import,numeric_word_construct,no,no,no
8b108e9b-6d8e-4159-98f5-2eb1deaee282,644 המשיח בעתה -רגיל ריבוע משולש,קדמי|רגיל|ריבוע,קדמי|רגיל|ריבוע,A_metadata_instruction,3,C_multi_method,high,not_individually_validated_naive_adjacency_unreliable,no,excel_import,thematic_corpus,no,no,no
8b7574ff-e948-4ff1-98d0-6bf24d6d053d,סוד יהוה מצפן בתורה ה קדושה אתבש,אתבש,אתבש,B_or_E_needs_manual_review,1,single_method,low,not_individually_validated_naive_adjacency_unreliable,yes,excel_import,thematic_corpus,no,no,no
8b7d3f7f-cfda-4c3f-90ec-bab1ce48c83c,"1437 סוד יהוה - מסתתר - אחס""ע 1692 - לפני 1234 - אטבח 1414",אטבח|מסתתר+אותיות_לפני OR plain preposition (ambiguous),אטבח|מסתתר,A_metadata_instruction,2,C_multi_method,high,not_individually_validated_naive_adjacency_unreliable,no,excel_import,archival_raw,no,no,no
8ba1df2f-6014-4184-a2eb-72755979a9c3,יהוה חשף סודו זהות המשיח אות שלישית,רגיל,רגיל,B_or_E_needs_manual_review,1,single_method,low,not_individually_validated_naive_adjacency_unreliable,yes,excel_import,thematic_corpus,no,no,no
8c19af0f-84df-4a2d-a494-3b3d3ef71090,יום נפלא לפני,אותיות_לפני OR plain preposition (ambiguous),(non-canonical-only),context_only_nonNumeric_mention,0,non_canonical_only,medium,not_individually_validated_naive_adjacency_unreliable,no,excel_import,research_vocabulary,no,no,no
8c6c8172-a422-4a3b-bc9b-57a58703af9a,ארץ 291 - גדול 1101 = אני חושב שאני המשיח = 1101,גדול,גדול,A_metadata_instruction,1,single_method,high,not_individually_validated_naive_adjacency_unreliable,no,excel_import,personal_or_restricted,no,no,no
8c9741ca-421d-447a-bfb1-2a76a1a0200d,יהוה עתיק יומין לפני,אותיות_לפני OR plain preposition (ambiguous),(non-canonical-only),context_only_nonNumeric_mention,0,non_canonical_only,medium,not_individually_validated_naive_adjacency_unreliable,no,excel_import,thematic_corpus,no,no,no
8c9efbb3-c14b-4ad7-a666-026d843f4a5d,הסתר פנים -משולש מסתתר 695,מסתתר|קדמי,מסתתר|קדמי,A_metadata_instruction,2,C_multi_method,high,not_individually_validated_naive_adjacency_unreliable,no,excel_import,research_vocabulary,no,no,no
8cde057c-5ec0-4c7c-aaf4-161f6b5c9ec9,לי דרגת יחידה 11111 בעשירי בטבת - מילוי - פי 5,מילוי,מילוי,A_metadata_instruction,1,single_method,high,not_individually_validated_naive_adjacency_unreliable,no,excel_import,personal_or_restricted,no,no,no
8d7f4805-ba26-4d24-afb3-a63dc20214a9,ביאתי 1335- מילוי ללא לפי -אחת,מילוי,מילוי,A_metadata_instruction,1,single_method,high,not_individually_validated_naive_adjacency_unreliable,no,excel_import,personal_or_restricted,yes,no,no
8e422141-ebdf-47d3-b7d6-19fb4881cd14,שכינתך תנוח מילוי ללא מילה,מילוי,מילוי,B_or_E_needs_manual_review,1,single_method,low,not_individually_validated_naive_adjacency_unreliable,yes,excel_import,thematic_corpus,no,no,no
8ebcae40-964b-43a3-9524-ce8e1bd30527,יהוה מדבר - משולש - + רגיל = 1331,קדמי|רגיל,קדמי|רגיל,A_metadata_instruction,2,C_multi_method,high,not_individually_validated_naive_adjacency_unreliable,no,excel_import,archival_raw,no,no,no
8f20870d-db97-45ef-a15d-c12e952b891f,הוא מלך המשיח ב2015 -אטבח,אטבח,אטבח,A_metadata_instruction,1,single_method,high,not_individually_validated_naive_adjacency_unreliable,no,excel_import,thematic_corpus,no,yes,no
8f620cc3-97af-4a2f-9127-14e2e56b321b,הארת נשמה,מילוי,מילוי,B_or_E_needs_manual_review,1,single_method,low,not_individually_validated_naive_adjacency_unreliable,yes,excel_import,research_vocabulary,no,no,no
8fb0c065-74d1-481f-9b7f-27c8f98f5dcb,עד עת קץ 1335-גדול ומלים-לפי אחת,גדול,גדול,A_metadata_instruction,1,single_method,high,not_individually_validated_naive_adjacency_unreliable,no,excel_import,archival_raw,yes,no,yes
901e14fa-8e68-46d4-87ad-34a25e5319b4,קול גדול,גדול,גדול,B_or_E_needs_manual_review,1,single_method,low,not_individually_validated_naive_adjacency_unreliable,yes,promoted:raw_docx_v2,research_vocabulary,no,no,no
90286a16-68c7-4937-b3f4-20c3f9895ce4,תשועת ישראל ב2015 - מילוי גדול אות שניה 5140 - פי 5 -,גדול|מילוי,גדול|מילוי,A_metadata_instruction,2,C_multi_method,high,not_individually_validated_naive_adjacency_unreliable,no,excel_import,research_vocabulary,no,yes,no
908835cb-2fd8-49c3-ae1a-629cd59361aa,נשמה טהורה,מילוי,מילוי,B_or_E_needs_manual_review,1,single_method,low,not_individually_validated_naive_adjacency_unreliable,yes,promoted:raw_docx_v2,research_vocabulary,no,no,no
9094ad87-d08c-49e6-a964-40bbcb1cb3b4,כֹּה אָמַר יְהוָה קְדוֹשׁ יִשְׂרָאֵל וְיֹצְרוֹ הָאֹתִיּוֹת שְׁאָלוּנִי עַל בָּנַי וְעַל פֹּעַל יָדַי תְּצַוֻּנִי דילוגי אתיות בתורה - לפני,אותיות_לפני OR plain preposition (ambiguous),(non-canonical-only),context_only_nonNumeric_mention,0,non_canonical_only,medium,not_individually_validated_naive_adjacency_unreliable,no,excel_import,archival_raw,no,no,no
9145a4ec-516f-4e7e-85c3-bb1480b0317c,שואה שניה בדרך (משולש),קדמי,קדמי,B_or_E_needs_manual_review,1,single_method,low,not_individually_validated_naive_adjacency_unreliable,yes,excel_import,thematic_corpus,no,no,no
9170fc94-aa70-4427-99a0-d436539c4601,הסוד אסתר 710 - אתבש 690 שנחבר רגיל 1426,אתבש|רגיל,אתבש|רגיל,A_metadata_instruction,2,C_multi_method,high,not_individually_validated_naive_adjacency_unreliable,no,excel_import,numeric_word_construct,no,no,no
917dd3d5-b0d9-4d64-8af5-d8790126cdae,644 הנבחר למשיח האחרון - אתבש,אתבש,אתבש,A_metadata_instruction,1,single_method,high,not_individually_validated_naive_adjacency_unreliable,no,excel_import,archival_raw,no,no,no
919ef8fe-cac7-4c32-b17a-b71effa2b052,2216 סוד המשיח- סת -4240-רגיל ומסתתר,"רגיל+NON_CANONICAL_ס""ת (not in registry)",רגיל,A_metadata_instruction,1,single_method,high,not_individually_validated_naive_adjacency_unreliable,no,excel_import,thematic_corpus,no,no,no
91f90c74-331c-4cfb-9e48-523962de57fd,644 זרע לוט-אחרי - 1118 -אחס בטע,אותיות_אחרי OR plain preposition (ambiguous),(non-canonical-only),A_metadata_instruction,0,non_canonical_only,high,not_individually_validated_naive_adjacency_unreliable,no,excel_import,research_vocabulary,no,no,no
9216b91e-2453-4854-8e81-97df57c5e07c,מלך המשיח יבא מכי ליהוה המלוכה ב2016 -01300-רגיל,רגיל,רגיל,A_metadata_instruction,1,single_method,high,not_individually_validated_naive_adjacency_unreliable,no,excel_import,thematic_corpus,no,yes,no
923d581e-537b-4881-be82-0849f7ace097,מלאך יהוה מסתתר,מסתתר,מסתתר,B_or_E_needs_manual_review,1,single_method,low,not_individually_validated_naive_adjacency_unreliable,yes,excel_import,thematic_corpus,no,no,no
9252dc31-1d86-4311-9d3e-452d39c8c2df,מלך המשיח 11111- אחרי -לפי אחת,אותיות_אחרי OR plain preposition (ambiguous),(non-canonical-only),A_metadata_instruction,0,non_canonical_only,high,not_individually_validated_naive_adjacency_unreliable,no,excel_import,archival_raw,yes,no,yes
925d72bf-5a47-4d4a-9091-62d706ae10cc,כי לה המלוכה בעתה ריבוע,ריבוע,ריבוע,B_or_E_needs_manual_review,1,single_method,low,not_individually_validated_naive_adjacency_unreliable,yes,excel_import,thematic_corpus,no,no,no
9273e0f7-12a5-45a0-862c-ed55911c3bd9,המלחמה תיפתח מצפון מילוי ללא,מילוי,מילוי,B_or_E_needs_manual_review,1,single_method,low,not_individually_validated_naive_adjacency_unreliable,yes,excel_import,thematic_corpus,no,no,no
9276e51d-96f5-4afd-ba0a-b7c1530f29bb,מִזְמוֹר שִׁיר לְיוֹם הַשַּׁבָּת: המשיח - רגיל ומילוי,רגיל,רגיל,B_or_E_needs_manual_review,1,single_method,low,not_individually_validated_naive_adjacency_unreliable,yes,excel_import,thematic_corpus,no,no,no
92f57f9a-b365-4a44-a2d1-ee9ac915e742,שאול המלך דויד המלך מילוי - 450 מסתתר - 375 אחרי,מילוי|מסתתר+אותיות_אחרי OR plain preposition (ambiguous),מילוי|מסתתר,A_metadata_instruction,2,C_multi_method,high,not_individually_validated_naive_adjacency_unreliable,no,excel_import,numeric_word_construct,no,no,no
9310ce6b-873f-4503-b5e7-b12bb6a5be96,אחרית הימינם - פי 5 - מסתתר גדול,גדול|מסתתר,גדול|מסתתר,A_metadata_instruction,2,C_multi_method,high,not_individually_validated_naive_adjacency_unreliable,no,excel_import,numeric_word_construct,no,no,no
9325b43d-7627-40ce-a967-ad3f8223e9e7,משיח בן דוד=ריבוע -424,ריבוע,ריבוע,A_metadata_instruction,1,single_method,high,not_individually_validated_naive_adjacency_unreliable,no,excel_import,thematic_corpus,no,no,no
93838122-3598-4f2c-8daa-5525ab0ae0c6,מלך המשיח יקבל נשמה כוללת,מילוי,מילוי,B_or_E_needs_manual_review,1,single_method,low,not_individually_validated_naive_adjacency_unreliable,yes,excel_import,thematic_corpus,no,no,no
93cab836-b847-4fb2-9428-7faffed0eec0,מלך המשיח בימינו אחרי גדול,גדול+אותיות_אחרי OR plain preposition (ambiguous),גדול,B_or_E_needs_manual_review,1,single_method,low,not_individually_validated_naive_adjacency_unreliable,yes,excel_import,thematic_corpus,no,no,no
93fcc439-b980-4385-b63c-63efca29812a,בחרתי אותך לגאול את עם ישראל ב2015 -לפני =פי 5,אותיות_לפני OR plain preposition (ambiguous),(non-canonical-only),A_metadata_instruction,0,non_canonical_only,high,not_individually_validated_naive_adjacency_unreliable,no,excel_import,research_vocabulary,no,yes,no
943abbba-7bd4-4578-938b-552053b026e2,533 337 -אתבש,אתבש,אתבש,A_metadata_instruction,1,single_method,high,not_individually_validated_naive_adjacency_unreliable,no,excel_import,research_vocabulary,no,no,no
948be4aa-791e-4a8b-bdc5-ecd2ddc6cf29,הוא שליח יהוה 1434 ∆ - 1820 -רגיל ומשולש,רגיל,רגיל,A_metadata_instruction,1,single_method,high,not_individually_validated_naive_adjacency_unreliable,no,excel_import,thematic_corpus,no,no,no
95a0dcf9-e4d6-428b-a79c-d3ba0d2fe346,גילוי הויה הכפלה,הכפלה,הכפלה,B_or_E_needs_manual_review,1,single_method,low,not_individually_validated_naive_adjacency_unreliable,yes,excel_import,research_vocabulary,no,no,no
95aea439-2d56-4123-8759-104d6ed4ec5b,משולש,קדמי,קדמי,B_or_E_needs_manual_review,1,single_method,low,not_individually_validated_naive_adjacency_unreliable,yes,excel_import,public_core,no,no,no
95c3152b-b0e8-4288-b10a-75a4ad02761a,"אֲנִי אֶהְיֶה-לּוֹ לְאָב, וְהוּא יִהְיֶה-לִּי לְבֵן; לבן דוד -לפני =פי 5",אותיות_לפני OR plain preposition (ambiguous),(non-canonical-only),A_metadata_instruction,0,non_canonical_only,high,not_individually_validated_naive_adjacency_unreliable,no,excel_import,thematic_corpus,no,no,no
95e03baf-be2d-4f33-b886-6cc7cf2a0cca,צמח המשיח מוסתר בזמן הזה -אחרי-,אותיות_אחרי OR plain preposition (ambiguous),(non-canonical-only),context_only_nonNumeric_mention,0,non_canonical_only,medium,not_individually_validated_naive_adjacency_unreliable,no,excel_import,thematic_corpus,no,no,no
95f2d6da-07e1-45b7-9b3b-2cb4180c70c6,האמת תהיה נעדרת ב = 3096 מילוי רגיל,מילוי|רגיל,מילוי|רגיל,A_metadata_instruction,2,C_multi_method,high,not_individually_validated_naive_adjacency_unreliable,no,excel_import,numeric_word_construct,no,no,no
9629738f-e4b2-4e0c-b317-eb2c8b400cd3,644 המשיח האחרון -לפני,אותיות_לפני OR plain preposition (ambiguous),(non-canonical-only),A_metadata_instruction,0,non_canonical_only,high,not_individually_validated_naive_adjacency_unreliable,no,excel_import,thematic_corpus,no,no,no
9652694a-89ff-4153-90d9-768b4700ab92,1820 ריבוע גדול,גדול|ריבוע,גדול|ריבוע,A_metadata_instruction,2,C_multi_method,high,not_individually_validated_naive_adjacency_unreliable,no,excel_import,numeric_word_construct,no,no,no
969913dc-7a95-4275-b3ff-32a7288f21fc,אותיות אחרי,אותיות_אחרי OR plain preposition (ambiguous),(non-canonical-only),context_only_nonNumeric_mention,0,non_canonical_only,medium,not_individually_validated_naive_adjacency_unreliable,no,wa-vip,MISSING_STRUCTURED_DATA,no,no,no
96e4c102-1b0f-478f-b8de-e1a50442d6b6,הסוף לאיילי הנפט = 386 רגיל !,רגיל,רגיל,A_metadata_instruction,1,single_method,high,not_individually_validated_naive_adjacency_unreliable,no,excel_import,numeric_word_construct,no,no,no
97425044-c823-4245-bb9e-6788ecd47fc0,מי עבד יהוה =משולש -152- צמח דוד,קדמי,קדמי,A_metadata_instruction,1,single_method,high,not_individually_validated_naive_adjacency_unreliable,no,excel_import,thematic_corpus,no,no,no
97a7c031-e3a0-4580-af6a-9d3770d01a14,עת התגלות המשיח בימינו לפני,אותיות_לפני OR plain preposition (ambiguous),(non-canonical-only),context_only_nonNumeric_mention,0,non_canonical_only,medium,not_individually_validated_naive_adjacency_unreliable,no,excel_import,thematic_corpus,no,no,no
97c681ec-67d1-47e8-bba3-9ab8f3ab63f5,שנת לפני,אותיות_לפני OR plain preposition (ambiguous),(non-canonical-only),context_only_nonNumeric_mention,0,non_canonical_only,medium,not_individually_validated_naive_adjacency_unreliable,no,sod1820,public_core,no,no,no
97dcf14a-c308-4f09-be27-6f27b3ce5d6f,יהוה ישוב לציון ברחמים ב 781- לפני הארי,אותיות_לפני OR plain preposition (ambiguous),(non-canonical-only),A_metadata_instruction,0,non_canonical_only,high,not_individually_validated_naive_adjacency_unreliable,no,excel_import,thematic_corpus,no,no,no
97e2daad-897b-4f26-bcda-b5351cebc64a,קריסת מטבע הדולר ב - מילוי לפני 781,מילוי+אותיות_לפני OR plain preposition (ambiguous),מילוי,A_metadata_instruction,1,single_method,high,not_individually_validated_naive_adjacency_unreliable,no,excel_import,numeric_word_construct,no,no,no
98a49cd2-7a75-4a17-96cc-13baee545b82,בעת ההיא . יהוה יקבץ את עמו משולש,קדמי,קדמי,B_or_E_needs_manual_review,1,single_method,low,not_individually_validated_naive_adjacency_unreliable,yes,excel_import,thematic_corpus,no,no,no
98b51b3a-0988-4454-b87d-45edc36aa222,"וְזֹאת לִיהוּדָה, וַיֹּאמַר, שְׁמַע יְהוָה קוֹל יְהוּדָה, וְאֶל-עַמּוֹ תְּבִיאֶנּוּ; יָדָיו רָב לוֹ, וְעֵזֶר מִצָּרָיו תִּהְיֶה בעתה-לפני -266 -קטן",אותיות_לפני OR plain preposition (ambiguous),(non-canonical-only),A_metadata_instruction,0,non_canonical_only,high,not_individually_validated_naive_adjacency_unreliable,no,excel_import,thematic_corpus,no,no,no
98e9915f-ccb0-4d8c-a48d-39efbca12b0f,יהוה ימלך לעלם ועד אתבש 1290 מילוי,אתבש|מילוי,אתבש|מילוי,A_metadata_instruction,2,C_multi_method,high,not_individually_validated_naive_adjacency_unreliable,no,excel_import,thematic_corpus,no,no,no
99026375-63c5-4bb4-917f-fc42f6be149b,משיח יהוה בזמן הזה מסתתר - 1212 מילוי ללא,מילוי|מסתתר,מילוי|מסתתר,A_metadata_instruction,2,C_multi_method,high,not_individually_validated_naive_adjacency_unreliable,no,excel_import,archival_raw,no,no,no
9964513a-9c33-4262-be50-ee422d489bf8,משיח 337 533 396 566 משולש,קדמי,קדמי,A_metadata_instruction,1,single_method,high,not_individually_validated_naive_adjacency_unreliable,no,excel_import,numeric_word_construct,no,no,no
9a3560ea-642b-4767-9133-9a7f70a94724,סכר אטאטורק מסתתר רוחב הסכר 1820 מטר,מסתתר,מסתתר,A_metadata_instruction,1,single_method,high,not_individually_validated_naive_adjacency_unreliable,no,excel_import,thematic_corpus,no,no,no
9a48af71-662b-426e-916d-9c93126fb65d,נפש רוח נשמה חיה יחידה,מילוי,מילוי,B_or_E_needs_manual_review,1,single_method,low,not_individually_validated_naive_adjacency_unreliable,yes,promoted:raw_docx_v2,thematic_corpus,no,no,no
