filename,repo_path,artifact_group,phase_or_task,row_count,research_status,provenance,canonical_or_candidate,sha256,checksum_verified,row_count_verified,notes
phase8_entity_labels.json,docs/research-archive/2026-08-22-research-snapshot/intermediate-caches/phase8_entity_labels.json,intermediate reference cache (cross-phase),cross-phase intermediate reference data (era 2),625,SCRATCHPAD_ONLY,"scratchpad session scratchpad (this session, 2026-08-22)","intermediate cache, not itself a finding",2945e16492ba6baaa834c7abefe361033d06f7618fc11b3ef48badc4d75ffe9b,MATCH,MATCH,re-derivable from gematria_words/nodes/edges directly; archived for completeness only
phase8_hebrew_words.json,docs/research-archive/2026-08-22-research-snapshot/intermediate-caches/phase8_hebrew_words.json,intermediate reference cache (cross-phase),cross-phase intermediate reference data (era 2),4834,SCRATCHPAD_ONLY,"scratchpad session scratchpad (this session, 2026-08-22)","intermediate cache, not itself a finding",433521fd863c632134e9b833ae2f9a8abb170bd38e350a9cca302b9dc7c0f3ec,MATCH,MATCH,re-derivable from gematria_words/nodes/edges directly; archived for completeness only
ragil_distribution.json,docs/research-archive/2026-08-22-research-snapshot/intermediate-caches/ragil_distribution.json,intermediate reference cache (cross-phase),cross-phase intermediate reference data (era 2),2051,SCRATCHPAD_ONLY,"scratchpad session scratchpad (this session, 2026-08-22)","intermediate cache, not itself a finding",0bb8c6425c1e5f959988cb10c2bb18e516c12b8bf70f207672f6c800f00b1c24,MATCH,MATCH,re-derivable from gematria_words/nodes/edges directly; archived for completeness only
raw_results.json,docs/research-archive/2026-08-22-research-snapshot/intermediate-caches/raw_results.json,intermediate reference cache (cross-phase),cross-phase intermediate reference data (era 2),122,SCRATCHPAD_ONLY,"scratchpad session scratchpad (this session, 2026-08-22)","intermediate cache, not itself a finding",a092bdf6cc4327b7e21f4e940444d9cd6f189bd8b89360805acddf8623d89926,MATCH,MATCH,re-derivable from gematria_words/nodes/edges directly; archived for completeness only
rep_batch0.json,docs/research-archive/2026-08-22-research-snapshot/intermediate-caches/rep_batch0.json,intermediate reference cache (cross-phase),cross-phase intermediate reference data (era 2),60,SCRATCHPAD_ONLY,"scratchpad session scratchpad (this session, 2026-08-22)","intermediate cache, not itself a finding",ecfc01c7ad8030c0e75ef7313687a9fd2d10b901d7ea77da4deb793a9403358c,MATCH,MATCH,re-derivable from gematria_words/nodes/edges directly; archived for completeness only
rep_batch1.json,docs/research-archive/2026-08-22-research-snapshot/intermediate-caches/rep_batch1.json,intermediate reference cache (cross-phase),cross-phase intermediate reference data (era 2),60,SCRATCHPAD_ONLY,"scratchpad session scratchpad (this session, 2026-08-22)","intermediate cache, not itself a finding",8bb8363df6cddb419199cbb54c89f82245ddc183cec1b09abed6f8aaece529ba,MATCH,MATCH,re-derivable from gematria_words/nodes/edges directly; archived for completeness only
rep_batch23.json,docs/research-archive/2026-08-22-research-snapshot/intermediate-caches/rep_batch23.json,intermediate reference cache (cross-phase),cross-phase intermediate reference data (era 2),80,SCRATCHPAD_ONLY,"scratchpad session scratchpad (this session, 2026-08-22)","intermediate cache, not itself a finding",c34616a6d853aadc7e072c1c2259d246ede4ebb8c96ddc85f7e1335c281a7340,MATCH,MATCH,re-derivable from gematria_words/nodes/edges directly; archived for completeness only
ri_batch_all.json,docs/research-archive/2026-08-22-research-snapshot/intermediate-caches/ri_batch_all.json,intermediate reference cache (cross-phase),cross-phase intermediate reference data (era 2),126,SCRATCHPAD_ONLY,"scratchpad session scratchpad (this session, 2026-08-22)","intermediate cache, not itself a finding",b7dfbbf2eae3419122870192657ec325712ae47f53235c31a42ba4bae500d946,MATCH,MATCH,re-derivable from gematria_words/nodes/edges directly; archived for completeness only
rows.json,docs/research-archive/2026-08-22-research-snapshot/intermediate-caches/rows.json,intermediate reference cache (cross-phase),cross-phase intermediate reference data (era 2),986,SCRATCHPAD_ONLY,"scratchpad session scratchpad (this session, 2026-08-22)","intermediate cache, not itself a finding",9bd194d2487fef1d943574361744675b61fa523a7bfa52b4e416885190136f79,MATCH,MATCH,re-derivable from gematria_words/nodes/edges directly; archived for completeness only
strong_batch0.json,docs/research-archive/2026-08-22-research-snapshot/intermediate-caches/strong_batch0.json,intermediate reference cache (cross-phase),cross-phase intermediate reference data (era 2),50,SCRATCHPAD_ONLY,"scratchpad session scratchpad (this session, 2026-08-22)","intermediate cache, not itself a finding",69b48cd107ca9c8c186df31945c041bab2d9b28218ae3ae98f93f93f4ffdeaf6,MATCH,MATCH,re-derivable from gematria_words/nodes/edges directly; archived for completeness only
strong_batch1.json,docs/research-archive/2026-08-22-research-snapshot/intermediate-caches/strong_batch1.json,intermediate reference cache (cross-phase),cross-phase intermediate reference data (era 2),50,SCRATCHPAD_ONLY,"scratchpad session scratchpad (this session, 2026-08-22)","intermediate cache, not itself a finding",5dda54c868c438abe52082337d8715fe2499838d0caf6f1d33aa8963f27dc22f,MATCH,MATCH,re-derivable from gematria_words/nodes/edges directly; archived for completeness only
strong_expressions.json,docs/research-archive/2026-08-22-research-snapshot/intermediate-caches/strong_expressions.json,intermediate reference cache (cross-phase),cross-phase intermediate reference data (era 2),100,SCRATCHPAD_ONLY,"scratchpad session scratchpad (this session, 2026-08-22)","intermediate cache, not itself a finding",2ac6efc3cb3639c9e9157f9f608fad32fd8ad7f0d0e70a33cd8fd92f60d5abf3,MATCH,MATCH,re-derivable from gematria_words/nodes/edges directly; archived for completeness only
strong_numbers_candidates.json,docs/research-archive/2026-08-22-research-snapshot/intermediate-caches/strong_numbers_candidates.json,intermediate reference cache (cross-phase),cross-phase intermediate reference data (era 2),131,SCRATCHPAD_ONLY,"scratchpad session scratchpad (this session, 2026-08-22)","intermediate cache, not itself a finding",b2ccc8186efa8f1b7a48fcd4e24547df2610709b9d5bbcb4092749d085dcac13,MATCH,MATCH,re-derivable from gematria_words/nodes/edges directly; archived for completeness only
strong_numbers_final.json,docs/research-archive/2026-08-22-research-snapshot/intermediate-caches/strong_numbers_final.json,intermediate reference cache (cross-phase),cross-phase intermediate reference data (era 2),50,SCRATCHPAD_ONLY,"scratchpad session scratchpad (this session, 2026-08-22)","intermediate cache, not itself a finding",1b7600ac7ddf488ee43aa3b608f18023d0cda3e80410063ceb7fa9ebfa66cb67,MATCH,MATCH,re-derivable from gematria_words/nodes/edges directly; archived for completeness only
wa_rows.json,docs/research-archive/2026-08-22-research-snapshot/intermediate-caches/wa_rows.json,intermediate reference cache (cross-phase),cross-phase intermediate reference data (era 2),330,SCRATCHPAD_ONLY,"scratchpad session scratchpad (this session, 2026-08-22)","intermediate cache, not itself a finding",7f4bcfc1654506a6dbacdb69d9efb36ce81d455f90283a98211a3e895b76f5f9,MATCH,MATCH,re-derivable from gematria_words/nodes/edges directly; archived for completeness only
